"state_id","calendar_year","first_treat","cohort","treated","event_time","divorce_rate","simulated_y0","simulated_y1","simulated_cohort_effect"
44,1976,0,"Never treated",0,NA,5.27863230596313,5.27863230596313,5.27863230596313,0
44,1977,0,"Never treated",0,NA,5.2954504329768,5.2954504329768,5.2954504329768,0
44,1978,0,"Never treated",0,NA,5.02197212911194,5.02197212911194,5.02197212911194,0
44,1979,0,"Never treated",0,NA,5.05173051621598,5.05173051621598,5.05173051621598,0
44,1980,0,"Never treated",0,NA,5.16483108148687,5.16483108148687,5.16483108148687,0
44,1981,0,"Never treated",0,NA,5.2380464087427,5.2380464087427,5.2380464087427,0
44,1982,0,"Never treated",0,NA,5.05425300159632,5.05425300159632,5.05425300159632,0
44,1983,0,"Never treated",0,NA,5.05294138310171,5.05294138310171,5.05294138310171,0
44,1984,0,"Never treated",0,NA,5.14712495290996,5.14712495290996,5.14712495290996,0
44,1985,0,"Never treated",0,NA,4.88682258896916,4.88682258896916,4.88682258896916,0
44,1986,0,"Never treated",0,NA,4.98107463668984,4.98107463668984,4.98107463668984,0
44,1987,0,"Never treated",0,NA,5.09389677975486,5.09389677975486,5.09389677975486,0
44,1988,0,"Never treated",0,NA,5.09428683493326,5.09428683493326,5.09428683493326,0
45,1975,0,"Never treated",0,NA,4.39058134868113,4.39058134868113,4.39058134868113,0
45,1976,0,"Never treated",0,NA,4.60063591221497,4.60063591221497,4.60063591221497,0
45,1977,0,"Never treated",0,NA,4.4293245501774,4.4293245501774,4.4293245501774,0
45,1978,0,"Never treated",0,NA,4.52535192141389,4.52535192141389,4.52535192141389,0
45,1979,0,"Never treated",0,NA,4.45603414570535,4.45603414570535,4.45603414570535,0
45,1980,0,"Never treated",0,NA,4.48150517839938,4.48150517839938,4.48150517839938,0
45,1981,0,"Never treated",0,NA,4.45491062685009,4.45491062685009,4.45491062685009,0
45,1982,0,"Never treated",0,NA,4.3999460516307,4.3999460516307,4.3999460516307,0
45,1983,0,"Never treated",0,NA,4.52747690912506,4.52747690912506,4.52747690912506,0
45,1984,0,"Never treated",0,NA,4.51727986260243,4.51727986260243,4.51727986260243,0
45,1985,0,"Never treated",0,NA,4.49627587585355,4.49627587585355,4.49627587585355,0
45,1986,0,"Never treated",0,NA,4.35202136232407,4.35202136232407,4.35202136232407,0
45,1987,0,"Never treated",0,NA,4.62552460860402,4.62552460860402,4.62552460860402,0
45,1988,0,"Never treated",0,NA,4.44311475925089,4.44311475925089,4.44311475925089,0
46,1975,0,"Never treated",0,NA,4.37660717739505,4.37660717739505,4.37660717739505,0
46,1976,0,"Never treated",0,NA,4.31316200503103,4.31316200503103,4.31316200503103,0
46,1977,0,"Never treated",0,NA,4.29276479611844,4.29276479611844,4.29276479611844,0
46,1978,0,"Never treated",0,NA,4.21952752960185,4.21952752960185,4.21952752960185,0
46,1979,0,"Never treated",0,NA,4.39136881905195,4.39136881905195,4.39136881905195,0
46,1980,0,"Never treated",0,NA,4.36347260957358,4.36347260957358,4.36347260957358,0
46,1981,0,"Never treated",0,NA,4.34271794944821,4.34271794944821,4.34271794944821,0
46,1982,0,"Never treated",0,NA,4.20471702221722,4.20471702221722,4.20471702221722,0
46,1983,0,"Never treated",0,NA,4.34892209481119,4.34892209481119,4.34892209481119,0
46,1984,0,"Never treated",0,NA,4.39985248015939,4.39985248015939,4.39985248015939,0
46,1985,0,"Never treated",0,NA,4.36277457382671,4.36277457382671,4.36277457382671,0
46,1986,0,"Never treated",0,NA,4.32661968809894,4.32661968809894,4.32661968809894,0
46,1987,0,"Never treated",0,NA,4.33976735884963,4.33976735884963,4.33976735884963,0
46,1988,0,"Never treated",0,NA,4.1938779137988,4.1938779137988,4.1938779137988,0
47,1975,0,"Never treated",0,NA,5.30224815661617,5.30224815661617,5.30224815661617,0
47,1976,0,"Never treated",0,NA,5.39236824314102,5.39236824314102,5.39236824314102,0
47,1977,0,"Never treated",0,NA,5.21927941881093,5.21927941881093,5.21927941881093,0
47,1978,0,"Never treated",0,NA,5.18362542499064,5.18362542499064,5.18362542499064,0
47,1979,0,"Never treated",0,NA,5.22054112851183,5.22054112851183,5.22054112851183,0
47,1980,0,"Never treated",0,NA,5.09325937515914,5.09325937515914,5.09325937515914,0
47,1981,0,"Never treated",0,NA,5.07996874647536,5.07996874647536,5.07996874647536,0
47,1982,0,"Never treated",0,NA,5.15474630892563,5.15474630892563,5.15474630892563,0
47,1983,0,"Never treated",0,NA,5.23569273751453,5.23569273751453,5.23569273751453,0
47,1984,0,"Never treated",0,NA,5.20258144852058,5.20258144852058,5.20258144852058,0
47,1985,0,"Never treated",0,NA,5.0308131589018,5.0308131589018,5.0308131589018,0
47,1986,0,"Never treated",0,NA,5.19307892944738,5.19307892944738,5.19307892944738,0
47,1987,0,"Never treated",0,NA,5.21336766549201,5.21336766549201,5.21336766549201,0
47,1988,0,"Never treated",0,NA,4.86329222181615,4.86329222181615,4.86329222181615,0
48,1975,0,"Never treated",0,NA,4.63165355766433,4.63165355766433,4.63165355766433,0
48,1976,0,"Never treated",0,NA,4.72974450788217,4.72974450788217,4.72974450788217,0
48,1977,0,"Never treated",0,NA,4.68798458322707,4.68798458322707,4.68798458322707,0
48,1978,0,"Never treated",0,NA,4.51068376642636,4.51068376642636,4.51068376642636,0
48,1979,0,"Never treated",0,NA,4.64462942354434,4.64462942354434,4.64462942354434,0
48,1980,0,"Never treated",0,NA,4.64257765418218,4.64257765418218,4.64257765418218,0
48,1981,0,"Never treated",0,NA,4.50466938844818,4.50466938844818,4.50466938844818,0
48,1982,0,"Never treated",0,NA,4.51591310250866,4.51591310250866,4.51591310250866,0
48,1983,0,"Never treated",0,NA,4.53677388327509,4.53677388327509,4.53677388327509,0
48,1984,0,"Never treated",0,NA,4.4947557350732,4.4947557350732,4.4947557350732,0
48,1985,0,"Never treated",0,NA,4.35849041920055,4.35849041920055,4.35849041920055,0
48,1986,0,"Never treated",0,NA,4.46931756430794,4.46931756430794,4.46931756430794,0
48,1987,0,"Never treated",0,NA,4.62174397738929,4.62174397738929,4.62174397738929,0
48,1988,0,"Never treated",0,NA,4.49502493940486,4.49502493940486,4.49502493940486,0
49,1975,0,"Never treated",0,NA,4.61605884172507,4.61605884172507,4.61605884172507,0
49,1976,0,"Never treated",0,NA,4.69363212267429,4.69363212267429,4.69363212267429,0
49,1977,0,"Never treated",0,NA,4.73159644980162,4.73159644980162,4.73159644980162,0
49,1978,0,"Never treated",0,NA,4.46323874346616,4.46323874346616,4.46323874346616,0
49,1979,0,"Never treated",0,NA,4.52981196190829,4.52981196190829,4.52981196190829,0
49,1980,0,"Never treated",0,NA,4.60637730282099,4.60637730282099,4.60637730282099,0
49,1981,0,"Never treated",0,NA,4.59477477290847,4.59477477290847,4.59477477290847,0
49,1982,0,"Never treated",0,NA,4.54272123460916,4.54272123460916,4.54272123460916,0
49,1983,0,"Never treated",0,NA,4.75990985589639,4.75990985589639,4.75990985589639,0
49,1984,0,"Never treated",0,NA,4.71398427815963,4.71398427815963,4.71398427815963,0
49,1985,0,"Never treated",0,NA,4.4537192723725,4.4537192723725,4.4537192723725,0
49,1986,0,"Never treated",0,NA,4.5542521874945,4.5542521874945,4.5542521874945,0
49,1987,0,"Never treated",0,NA,4.6888009591764,4.6888009591764,4.6888009591764,0
49,1988,0,"Never treated",0,NA,4.53508576825523,4.53508576825523,4.53508576825523,0
50,1975,0,"Never treated",0,NA,5.1715496800629,5.1715496800629,5.1715496800629,0
50,1976,0,"Never treated",0,NA,5.11267314364159,5.11267314364159,5.11267314364159,0
50,1977,0,"Never treated",0,NA,5.25647887847306,5.25647887847306,5.25647887847306,0
50,1978,0,"Never treated",0,NA,5.18275020516329,5.18275020516329,5.18275020516329,0
50,1979,0,"Never treated",0,NA,5.08902894268664,5.08902894268664,5.08902894268664,0
50,1980,0,"Never treated",0,NA,5.02990433334574,5.02990433334574,5.02990433334574,0
50,1981,0,"Never treated",0,NA,4.92868964792,4.92868964792,4.92868964792,0
50,1982,0,"Never treated",0,NA,4.88556680384262,4.88556680384262,4.88556680384262,0
50,1983,0,"Never treated",0,NA,5.25955578575989,5.25955578575989,5.25955578575989,0
50,1984,0,"Never treated",0,NA,4.94694887637973,4.94694887637973,4.94694887637973,0
50,1985,0,"Never treated",0,NA,4.90291448079104,4.90291448079104,4.90291448079104,0
50,1986,0,"Never treated",0,NA,5.05885097387908,5.05885097387908,5.05885097387908,0
50,1987,0,"Never treated",0,NA,5.19030909791019,5.19030909791019,5.19030909791019,0
50,1988,0,"Never treated",0,NA,5.05880205052973,5.05880205052973,5.05880205052973,0
