"person_id","education_years","simulated_latent_ability","simulated_service_preference","simulated_principal_stratum","simulated_treatment_effect","simulated_earnings_without_service","simulated_earnings_with_service","scenario","simulated_lottery_order","draft_eligible","served_military","annual_earnings_thousands"
2052,12,-0.773971643705865,-0.689677007923837,"Never-taker",-3.5,34.0036797312728,30.5036797312728,"Failure: non-random eligibility",4749,0,0,34.0036797312728
2053,14,0.306119583173231,0.197212516201153,"Complier",-5,42.3577667587532,37.3577667587532,"Failure: non-random eligibility",4839,0,0,42.3577667587532
2054,12,-1.60360547812392,0.0984910640170133,"Never-taker",-3.5,46.800318928632,43.300318928632,"Failure: non-random eligibility",1363,1,0,46.800318928632
2055,11,-1.18755285671288,0.369278647948161,"Complier",-5,42.4845682767038,37.4845682767038,"Failure: non-random eligibility",3882,0,0,42.4845682767038
2056,15,1.08272676913729,-0.584060863889468,"Never-taker",-3.5,45.4088988766666,41.9088988766666,"Failure: non-random eligibility",3271,0,0,45.4088988766666
2057,10,-1.46799583286302,-0.149096267695324,"Never-taker",-3.5,36.559960688202,33.059960688202,"Failure: non-random eligibility",793,1,0,36.559960688202
2058,13,-0.477212631656143,0.352501367172259,"Complier",-5,44.6248914872243,39.6248914872243,"Failure: non-random eligibility",4854,0,0,44.6248914872243
2059,14,0.419595395243358,-0.433260637523816,"Never-taker",-3.5,46.9728338236079,43.4728338236079,"Failure: non-random eligibility",4458,0,0,46.9728338236079
2060,14,1.85663926538315,1.9079469907581,"Always-taker",-2,51.1528633035513,49.1528633035513,"Failure: non-random eligibility",4227,0,1,49.1528633035513
2061,12,-1.24631252594106,-1.33405083160465,"Never-taker",-3.5,39.5772495827366,36.0772495827366,"Failure: non-random eligibility",206,1,0,39.5772495827366
2062,12,-0.775482948120157,0.561140176213689,"Complier",-5,48.4896081274274,43.4896081274274,"Failure: non-random eligibility",712,1,1,43.4896081274274
2063,15,0.0702950011199324,-1.06680362765882,"Never-taker",-3.5,43.0961743462661,39.5961743462661,"Failure: non-random eligibility",4739,0,0,43.0961743462661
2064,13,0.110227019779666,-1.63455768659014,"Never-taker",-3.5,43.246351913141,39.746351913141,"Failure: non-random eligibility",1613,1,0,43.246351913141
2065,11,-0.781731797309549,0.525945188576276,"Complier",-5,37.4756194736129,32.4756194736129,"Failure: non-random eligibility",131,1,1,32.4756194736129
2066,11,-0.280275140329779,0.797558222417018,"Complier",-5,44.4219010815403,39.4219010815403,"Failure: non-random eligibility",3265,0,0,44.4219010815403
2067,9,-1.01154937686603,1.036040148467,"Complier",-5,49.1740506295917,44.1740506295917,"Failure: non-random eligibility",443,1,1,44.1740506295917
2068,13,0.199682969345201,0.957753501004196,"Complier",-5,47.1745469398662,42.1745469398662,"Failure: non-random eligibility",881,1,1,42.1745469398662
2069,12,-0.939703177927169,1.17078702949962,"Complier",-5,42.5065650375797,37.5065650375797,"Failure: non-random eligibility",3182,0,0,42.5065650375797
2070,14,1.47103583629366,-1.92684016744123,"Never-taker",-3.5,53.5663973562433,50.0663973562433,"Failure: non-random eligibility",3845,0,0,53.5663973562433
2071,11,-1.11181937784366,0.168480536352226,"Complier",-5,39.7365158890864,34.7365158890864,"Failure: non-random eligibility",46,1,1,34.7365158890864
2072,13,0.881075698206396,-0.573042140848413,"Never-taker",-3.5,41.6104905486834,38.1104905486834,"Failure: non-random eligibility",4306,0,0,41.6104905486834
2073,14,-1.09025377671708,-1.18648607544614,"Never-taker",-3.5,46.1317830766685,42.6317830766685,"Failure: non-random eligibility",1825,1,0,46.1317830766685
2074,12,0.733948615650754,0.129252977794791,"Complier",-5,38.9971853805822,33.9971853805822,"Failure: non-random eligibility",3035,0,0,38.9971853805822
2075,12,-0.912549612489974,0.742630005991431,"Complier",-5,41.5916319578097,36.5916319578097,"Failure: non-random eligibility",3938,0,0,41.5916319578097
2076,14,0.0589079454723667,-1.43397062339248,"Never-taker",-3.5,43.5427977736937,40.0427977736937,"Failure: non-random eligibility",2142,1,0,43.5427977736937
2077,13,-0.0344268111297875,0.0945228077671371,"Never-taker",-3.5,43.4975940077941,39.9975940077941,"Failure: non-random eligibility",3097,0,0,43.4975940077941
2078,13,1.19666657292506,1.62164604436164,"Always-taker",-2,49.7174795207731,47.7174795207731,"Failure: non-random eligibility",3538,0,1,47.7174795207731
2079,14,1.13471496556717,-1.19948419718393,"Never-taker",-3.5,46.8292591806272,43.3292591806272,"Failure: non-random eligibility",703,1,0,46.8292591806272
2080,12,-0.557451365500174,-1.23878150167422,"Never-taker",-3.5,47.9195028006726,44.4195028006726,"Failure: non-random eligibility",4488,0,0,47.9195028006726
2081,14,-0.84381974236107,-0.842786850833264,"Never-taker",-3.5,40.5055973024609,37.0055973024609,"Failure: non-random eligibility",1121,1,0,40.5055973024609
2082,13,0.640629807867367,0.581698205389593,"Complier",-5,44.0912068413104,39.0912068413104,"Failure: non-random eligibility",3972,0,0,44.0912068413104
2083,11,-0.829670411075267,1.28983836021129,"Complier",-5,45.5498633293215,40.5498633293215,"Failure: non-random eligibility",3636,0,0,45.5498633293215
2084,8,-2.63006655734736,-0.0427526728202096,"Never-taker",-3.5,30.3923387931034,26.8923387931034,"Failure: non-random eligibility",690,1,0,30.3923387931034
2085,14,2.45539707430585,-1.43225648744183,"Never-taker",-3.5,61.0847858426724,57.5847858426724,"Failure: non-random eligibility",2834,0,0,61.0847858426724
2086,11,-0.654665335496231,0.264643212799088,"Complier",-5,36.4092520257943,31.4092520257943,"Failure: non-random eligibility",2280,1,1,31.4092520257943
2087,13,0.553484770775493,0.537538744399288,"Complier",-5,51.9955347107752,46.9955347107752,"Failure: non-random eligibility",3067,0,0,51.9955347107752
2088,14,-0.113964344266689,1.10439382722223,"Complier",-5,41.5458823538862,36.5458823538862,"Failure: non-random eligibility",2944,0,0,41.5458823538862
2089,14,0.0435989594610847,0.440251314899752,"Complier",-5,47.5140625996925,42.5140625996925,"Failure: non-random eligibility",4247,0,0,47.5140625996925
2090,12,0.615368638515861,-0.95624345034026,"Never-taker",-3.5,46.8072130899354,43.3072130899354,"Failure: non-random eligibility",875,1,0,46.8072130899354
2091,13,0.403662718639214,0.180518834088733,"Complier",-5,44.3809912012844,39.3809912012844,"Failure: non-random eligibility",2715,0,0,44.3809912012844
2092,12,0.8023073680597,0.788286121603546,"Complier",-5,48.2055146753427,43.2055146753427,"Failure: non-random eligibility",1233,1,1,43.2055146753427
2093,10,-1.7786194715041,0.822152363718247,"Complier",-5,48.9590986512191,43.9590986512191,"Failure: non-random eligibility",2454,1,1,43.9590986512191
2094,11,-1.08579089804094,0.266220316898526,"Complier",-5,34.9494026946515,29.9494026946515,"Failure: non-random eligibility",3655,0,0,34.9494026946515
2095,12,0.291258377060197,0.74518778634586,"Complier",-5,51.4555330622453,46.4555330622453,"Failure: non-random eligibility",3700,0,0,51.4555330622453
2096,14,1.73002206934059,1.18946974059143,"Complier",-5,51.3971818768662,46.3971818768662,"Failure: non-random eligibility",4512,0,0,51.3971818768662
2097,14,0.195824982303358,0.164029287013244,"Complier",-5,42.5089554448478,37.5089554448478,"Failure: non-random eligibility",756,1,1,37.5089554448478
2098,13,0.588899415912601,-1.15055422066834,"Never-taker",-3.5,47.718869577707,44.218869577707,"Failure: non-random eligibility",3511,0,0,47.718869577707
2099,14,0.779449273414535,-0.988593863656497,"Never-taker",-3.5,54.0555090145123,50.5555090145123,"Failure: non-random eligibility",1901,1,0,54.0555090145123
2100,13,-0.809393299729368,-0.067412487226678,"Never-taker",-3.5,46.1346504546296,42.6346504546296,"Failure: non-random eligibility",833,1,0,46.1346504546296
2101,11,-0.589136017582523,-0.819418985297867,"Never-taker",-3.5,33.0350084464902,29.5350084464902,"Failure: non-random eligibility",105,1,0,33.0350084464902
2102,11,-0.273925558431801,0.252512306387939,"Complier",-5,39.6194805452242,34.6194805452242,"Failure: non-random eligibility",2229,1,1,34.6194805452242
2103,14,0.124044843717892,-0.0199928128401249,"Never-taker",-3.5,49.93004265582,46.43004265582,"Failure: non-random eligibility",4586,0,0,49.93004265582
2104,14,1.09470894801469,1.14304282878753,"Complier",-5,52.457327304381,47.457327304381,"Failure: non-random eligibility",4750,0,0,52.457327304381
2105,15,1.60544607216304,1.27316098848916,"Complier",-5,51.9023343391536,46.9023343391536,"Failure: non-random eligibility",1270,1,1,46.9023343391536
2106,13,0.348635299979731,0.985314898790889,"Complier",-5,50.0255551755925,45.0255551755925,"Failure: non-random eligibility",3676,0,0,50.0255551755925
2107,13,-0.843276641073986,-0.959415166221726,"Never-taker",-3.5,34.8807251758419,31.3807251758419,"Failure: non-random eligibility",2086,1,0,34.8807251758419
2108,15,0.712472527253402,0.552997287861089,"Complier",-5,45.561506999693,40.561506999693,"Failure: non-random eligibility",2842,0,0,45.561506999693
2109,15,1.70950827559123,-0.283623371065628,"Never-taker",-3.5,48.9942137809122,45.4942137809122,"Failure: non-random eligibility",2657,0,0,48.9942137809122
2110,14,-0.0803168329361541,3.02605046091447,"Always-taker",-2,59.1270476275086,57.1270476275086,"Failure: non-random eligibility",3423,0,1,57.1270476275086
2111,14,0.960168277921866,1.72634578301153,"Always-taker",-2,48.1113417877134,46.1113417877134,"Failure: non-random eligibility",4547,0,1,46.1113417877134
2112,11,-0.731104199614747,0.509854166465137,"Complier",-5,34.9654600860331,29.9654600860331,"Failure: non-random eligibility",1689,1,1,29.9654600860331
2113,13,-0.11441309283386,-0.427454433006701,"Never-taker",-3.5,45.3426513607261,41.8426513607261,"Failure: non-random eligibility",1285,1,0,45.3426513607261
2114,14,1.29157793436555,-0.794503307467215,"Never-taker",-3.5,51.454901493504,47.954901493504,"Failure: non-random eligibility",4677,0,0,51.454901493504
2115,14,0.345950035358434,-0.590100951578075,"Never-taker",-3.5,46.8586783047232,43.3586783047232,"Failure: non-random eligibility",4611,0,0,46.8586783047232
2116,13,0.85405558144899,1.00437323031967,"Complier",-5,51.3254107664521,46.3254107664521,"Failure: non-random eligibility",922,1,1,46.3254107664521
2117,12,-0.279895837399374,0.128691501302028,"Never-taker",-3.5,44.7915028345603,41.2915028345603,"Failure: non-random eligibility",908,1,0,44.7915028345603
2118,12,-0.26532701853635,-0.171698513877555,"Never-taker",-3.5,40.8523084719007,37.3523084719007,"Failure: non-random eligibility",1694,1,0,40.8523084719007
2119,13,-0.084154567690019,-1.91888315638581,"Never-taker",-3.5,41.3634439203943,37.8634439203943,"Failure: non-random eligibility",3917,0,0,41.3634439203943
2120,17,2.22857531522467,-1.33127144444979,"Never-taker",-3.5,46.5900237906029,43.0900237906029,"Failure: non-random eligibility",1595,1,0,46.5900237906029
2121,12,0.46340066555392,-0.251219750995037,"Never-taker",-3.5,34.7364186949539,31.2364186949539,"Failure: non-random eligibility",4590,0,0,34.7364186949539
2122,15,1.63597151349265,-1.41615517851429,"Never-taker",-3.5,53.411710557408,49.911710557408,"Failure: non-random eligibility",819,1,0,53.411710557408
2123,15,0.599375997817695,-0.735418154136634,"Never-taker",-3.5,52.3391022682763,48.8391022682763,"Failure: non-random eligibility",2406,1,0,52.3391022682763
2124,9,-1.66090418524649,-0.622612277383856,"Never-taker",-3.5,36.3122891158156,32.8122891158156,"Failure: non-random eligibility",1666,1,0,36.3122891158156
2125,15,0.608001781478858,0.139128892222871,"Complier",-5,49.2144587549201,44.2144587549201,"Failure: non-random eligibility",4571,0,0,49.2144587549201
2126,12,-0.0474881223042825,0.778921320093878,"Complier",-5,60.9559988499286,55.9559988499286,"Failure: non-random eligibility",705,1,1,55.9559988499286
2127,11,0.310936335351705,-1.03277320671846,"Never-taker",-3.5,38.4713251632818,34.9713251632818,"Failure: non-random eligibility",3446,0,0,38.4713251632818
2128,14,0.568311355658595,0.22446737648597,"Complier",-5,53.6132139464548,48.6132139464548,"Failure: non-random eligibility",1178,1,1,48.6132139464548
2129,10,-1.9625098016489,-0.732963477675253,"Never-taker",-3.5,31.5786792478866,28.0786792478866,"Failure: non-random eligibility",226,1,0,31.5786792478866
2130,14,0.566961548835619,0.910553827080827,"Complier",-5,55.2270328615368,50.2270328615368,"Failure: non-random eligibility",4657,0,0,55.2270328615368
2131,11,-0.412588166775949,-0.815884784578272,"Never-taker",-3.5,43.5201307398257,40.0201307398257,"Failure: non-random eligibility",2339,1,0,43.5201307398257
2132,11,0.0269282447654273,0.356319580163964,"Complier",-5,43.7343932980291,38.7343932980291,"Failure: non-random eligibility",4606,0,0,43.7343932980291
2133,13,0.925516377595656,-0.236694848616418,"Never-taker",-3.5,51.3397852452576,47.8397852452576,"Failure: non-random eligibility",616,1,0,51.3397852452576
2134,13,0.162170132666204,2.09572608996022,"Always-taker",-2,50.8446969594882,48.8446969594882,"Failure: non-random eligibility",2855,0,1,48.8446969594882
2135,12,-0.328948057301594,-0.0427412585970653,"Never-taker",-3.5,48.2648343791616,44.7648343791616,"Failure: non-random eligibility",1176,1,0,48.2648343791616
2136,15,1.70492623938531,-0.963383432336867,"Never-taker",-3.5,45.9426935171122,42.4426935171122,"Failure: non-random eligibility",2969,0,0,45.9426935171122
2137,15,1.88086707849788,-0.303996294776977,"Never-taker",-3.5,53.9618581061042,50.4618581061042,"Failure: non-random eligibility",4964,0,0,53.9618581061042
2138,10,-1.91146129760537,-1.12716936136221,"Never-taker",-3.5,40.5296381342706,37.0296381342706,"Failure: non-random eligibility",686,1,0,40.5296381342706
2139,14,1.16176598380568,0.0838943627208807,"Never-taker",-3.5,52.841060876861,49.341060876861,"Failure: non-random eligibility",4636,0,0,52.841060876861
2140,12,1.26793431566241,2.34080635603292,"Always-taker",-2,53.2994933356988,51.2994933356988,"Failure: non-random eligibility",2486,1,1,51.2994933356988
2141,13,0.900853121440591,1.79486882701116,"Always-taker",-2,56.6363569942175,54.6363569942175,"Failure: non-random eligibility",4205,0,1,54.6363569942175
2142,14,0.154117373304763,-0.743372933541983,"Never-taker",-3.5,40.8138220179011,37.3138220179011,"Failure: non-random eligibility",3013,0,0,40.8138220179011
2143,11,-0.153877425215137,0.492682958557176,"Complier",-5,53.0375463758672,48.0375463758672,"Failure: non-random eligibility",2175,1,1,48.0375463758672
2144,13,-0.24352614751153,-0.176628204054184,"Never-taker",-3.5,46.4536723544238,42.9536723544238,"Failure: non-random eligibility",649,1,0,46.4536723544238
2145,15,1.62062413888326,-0.414246645328643,"Never-taker",-3.5,45.141722664567,41.641722664567,"Failure: non-random eligibility",4467,0,0,45.141722664567
2146,11,-1.8138106956975,-1.21064257411355,"Never-taker",-3.5,36.0757133088028,32.5757133088028,"Failure: non-random eligibility",627,1,0,36.0757133088028
2147,15,-0.402023006314931,0.0516703835641586,"Never-taker",-3.5,47.4445337370744,43.9445337370744,"Failure: non-random eligibility",1323,1,0,47.4445337370744
2148,11,-1.54034648821221,0.0520873298630317,"Never-taker",-3.5,36.8875449627504,33.3875449627504,"Failure: non-random eligibility",894,1,0,36.8875449627504
2149,13,-0.0109114614055426,0.196914250806244,"Complier",-5,50.3878670783225,45.3878670783225,"Failure: non-random eligibility",1075,1,1,45.3878670783225
2150,13,-0.0301297355529029,-0.944460601465173,"Never-taker",-3.5,42.7017013171838,39.2017013171838,"Failure: non-random eligibility",1043,1,0,42.7017013171838
2151,13,-0.37856644031136,0.168563153183472,"Complier",-5,44.7401771904661,39.7401771904661,"Failure: non-random eligibility",1880,1,1,39.7401771904661
2152,17,1.16539474438557,-1.82986983022814,"Never-taker",-3.5,44.1721641710672,40.6721641710672,"Failure: non-random eligibility",3256,0,0,44.1721641710672
2153,13,1.06229167215563,0.992045753691384,"Complier",-5,57.2265005983018,52.2265005983018,"Failure: non-random eligibility",4108,0,0,57.2265005983018
2154,12,-1.56399551392718,0.0886495865951447,"Never-taker",-3.5,42.1302657105558,38.6302657105558,"Failure: non-random eligibility",1542,1,0,42.1302657105558
2155,13,0.152330504241112,1.377207144227,"Always-taker",-2,53.9343761303858,51.9343761303858,"Failure: non-random eligibility",2460,1,1,51.9343761303858
2156,12,-0.0152826300076269,0.26819644659441,"Complier",-5,46.8499441747693,41.8499441747693,"Failure: non-random eligibility",1467,1,1,41.8499441747693
2157,12,0.412092976722864,1.72598293363838,"Always-taker",-2,53.5145030623267,51.5145030623267,"Failure: non-random eligibility",4186,0,1,51.5145030623267
2158,13,0.91400792166205,-0.262395524168082,"Never-taker",-3.5,41.2383492739949,37.7383492739949,"Failure: non-random eligibility",3197,0,0,41.2383492739949
2159,14,0.027841423325618,-3.22605980410831,"Never-taker",-3.5,44.8435245694077,41.3435245694077,"Failure: non-random eligibility",603,1,0,44.8435245694077
2160,15,1.70049964788791,0.278147390977837,"Complier",-5,55.3689104282729,50.3689104282729,"Failure: non-random eligibility",4925,0,0,55.3689104282729
2161,17,4.0244023534099,0.516779276588609,"Complier",-5,68.0421231970514,63.0421231970514,"Failure: non-random eligibility",4966,0,0,68.0421231970514
2162,11,0.0216481126893932,-0.576614879408596,"Never-taker",-3.5,44.7644308999618,41.2644308999618,"Failure: non-random eligibility",2409,1,0,44.7644308999618
2163,12,-0.404025423912975,-1.16080635773435,"Never-taker",-3.5,47.5124359775195,44.0124359775195,"Failure: non-random eligibility",3672,0,0,47.5124359775195
2164,13,0.278842541726454,1.16084673812405,"Complier",-5,49.3167221165514,44.3167221165514,"Failure: non-random eligibility",1700,1,1,44.3167221165514
2165,12,-0.180137231938484,1.17078603692982,"Complier",-5,43.6671564010067,38.6671564010067,"Failure: non-random eligibility",933,1,1,38.6671564010067
2166,14,1.30274089428999,1.86042770211868,"Always-taker",-2,54.3648122055411,52.3648122055411,"Failure: non-random eligibility",3920,0,1,52.3648122055411
2167,15,1.17732314148622,-0.0692371336237492,"Never-taker",-3.5,51.1188778189941,47.6188778189941,"Failure: non-random eligibility",4174,0,0,51.1188778189941
2168,14,0.16577119071802,-1.29475064808488,"Never-taker",-3.5,34.3230050743565,30.8230050743565,"Failure: non-random eligibility",3697,0,0,34.3230050743565
2169,12,-1.31145802671123,0.202295855675748,"Complier",-5,41.64612869088,36.64612869088,"Failure: non-random eligibility",278,1,1,36.64612869088
2170,11,-1.02786502813559,0.127695436679062,"Never-taker",-3.5,42.9952022823105,39.4952022823105,"Failure: non-random eligibility",3099,0,0,42.9952022823105
2171,8,-1.52761339273651,-0.435668825739135,"Never-taker",-3.5,40.8161183181853,37.3161183181853,"Failure: non-random eligibility",1677,1,0,40.8161183181853
2172,14,1.49433348891843,0.185671001060293,"Complier",-5,49.1296587328347,44.1296587328347,"Failure: non-random eligibility",3532,0,0,49.1296587328347
2173,13,-0.438388389697216,-0.428829275155778,"Never-taker",-3.5,44.7750663077437,41.2750663077437,"Failure: non-random eligibility",2551,0,0,44.7750663077437
2174,11,-1.14801809261312,0.37720593830375,"Complier",-5,42.8097428282272,37.8097428282272,"Failure: non-random eligibility",3984,0,0,42.8097428282272
2175,10,-0.797932101035104,1.45244207999206,"Always-taker",-2,47.4945710921527,45.4945710921527,"Failure: non-random eligibility",2357,1,1,45.4945710921527
2176,12,1.05611545186082,1.07500544505157,"Complier",-5,47.421936100182,42.421936100182,"Failure: non-random eligibility",1902,1,1,42.421936100182
2177,9,-1.18375029876862,-0.636770842655533,"Never-taker",-3.5,36.3361893115451,32.8361893115451,"Failure: non-random eligibility",2428,1,0,36.3361893115451
2178,12,0.809303246304151,1.34611330068179,"Always-taker",-2,58.1362179204496,56.1362179204496,"Failure: non-random eligibility",2281,1,1,56.1362179204496
2179,10,-1.03159564187643,0.230686109224283,"Complier",-5,40.9750348878216,35.9750348878216,"Failure: non-random eligibility",1289,1,1,35.9750348878216
2180,13,0.966956969698368,0.984243416861067,"Complier",-5,46.1444229790535,41.1444229790535,"Failure: non-random eligibility",4977,0,0,46.1444229790535
2181,12,-0.487378474320454,-0.592594456312383,"Never-taker",-3.5,42.2734715076443,38.7734715076443,"Failure: non-random eligibility",1147,1,0,42.2734715076443
2182,12,-0.678236227937058,-0.557619068133687,"Never-taker",-3.5,35.8780372799894,32.3780372799894,"Failure: non-random eligibility",2965,0,0,35.8780372799894
2183,12,-0.576613870525854,-0.392690899111423,"Never-taker",-3.5,34.1753636458038,30.6753636458038,"Failure: non-random eligibility",481,1,0,34.1753636458038
2184,8,-3.35348899135363,1.61021077118837,"Always-taker",-2,28.683381825769,26.683381825769,"Failure: non-random eligibility",2026,1,1,26.683381825769
2185,11,-0.715748202121734,1.1076269685699,"Complier",-5,42.1357959816453,37.1357959816453,"Failure: non-random eligibility",3390,0,0,42.1357959816453
2186,13,0.272750923825085,-3.31234961822494,"Never-taker",-3.5,41.45717257792,37.95717257792,"Failure: non-random eligibility",2382,1,0,41.45717257792
2187,12,-0.224681202260939,-0.0491868123707036,"Never-taker",-3.5,42.330912971893,38.830912971893,"Failure: non-random eligibility",2817,0,0,42.330912971893
2188,17,3.00285108829164,-0.197864336686968,"Never-taker",-3.5,60.3385943859643,56.8385943859643,"Failure: non-random eligibility",4379,0,0,60.3385943859643
2189,13,0.752321934253348,0.91969254614467,"Complier",-5,47.6489723100771,42.6489723100771,"Failure: non-random eligibility",4269,0,0,47.6489723100771
2190,12,0.186452085200416,-0.171346070671513,"Never-taker",-3.5,44.6353216181368,41.1353216181368,"Failure: non-random eligibility",4628,0,0,44.6353216181368
2191,13,0.754332772047317,0.497930277608581,"Complier",-5,48.9106139114981,43.9106139114981,"Failure: non-random eligibility",3063,0,0,48.9106139114981
2192,11,-1.25099326285706,0.407514618919647,"Complier",-5,39.1442503638978,34.1442503638978,"Failure: non-random eligibility",3957,0,0,39.1442503638978
2193,11,-0.56938723219516,0.818160322319425,"Complier",-5,38.6571999285822,33.6571999285822,"Failure: non-random eligibility",789,1,1,33.6571999285822
2194,12,-0.192211903036262,1.68897869239952,"Always-taker",-2,47.2535298976378,45.2535298976378,"Failure: non-random eligibility",1255,1,1,45.2535298976378
2195,11,-0.584538845837918,0.55763302399782,"Complier",-5,41.9402011161511,36.9402011161511,"Failure: non-random eligibility",1227,1,1,36.9402011161511
2196,14,-0.0695834067768864,1.02839338285288,"Complier",-5,43.8997499644431,38.8997499644431,"Failure: non-random eligibility",2376,1,1,38.8997499644431
2197,12,0.183513878857116,-1.0249578176879,"Never-taker",-3.5,43.9724498116359,40.4724498116359,"Failure: non-random eligibility",380,1,0,43.9724498116359
2198,12,0.358452154044158,1.22006558532142,"Complier",-5,51.4162260937626,46.4162260937626,"Failure: non-random eligibility",1164,1,1,46.4162260937626
2199,12,-0.760325271079088,-0.421457946720607,"Never-taker",-3.5,42.7490564016947,39.2490564016947,"Failure: non-random eligibility",2195,1,0,42.7490564016947
2200,14,0.311063114627878,-0.507921593548149,"Never-taker",-3.5,49.275510975242,45.775510975242,"Failure: non-random eligibility",1808,1,0,49.275510975242
2201,13,-0.142067370528575,-1.17744046148448,"Never-taker",-3.5,44.0429365435581,40.5429365435581,"Failure: non-random eligibility",4018,0,0,44.0429365435581
2202,14,0.329210118727369,-0.225903160991655,"Never-taker",-3.5,50.847594732625,47.347594732625,"Failure: non-random eligibility",2570,0,0,50.847594732625
2203,16,0.0106367120003661,0.69529555211962,"Complier",-5,49.0472022992133,44.0472022992133,"Failure: non-random eligibility",575,1,1,44.0472022992133
2204,13,-0.853241492372863,1.55186652051773,"Always-taker",-2,44.6590549387569,42.6590549387569,"Failure: non-random eligibility",426,1,1,42.6590549387569
2205,13,0.479257438908785,-0.361117082607196,"Never-taker",-3.5,40.2365815764659,36.7365815764659,"Failure: non-random eligibility",2652,0,0,40.2365815764659
2206,15,1.49217351583964,-1.65308194819728,"Never-taker",-3.5,43.1359423140359,39.6359423140359,"Failure: non-random eligibility",3807,0,0,43.1359423140359
2207,15,1.66276878753737,1.11468742567989,"Complier",-5,54.2914847005298,49.2914847005298,"Failure: non-random eligibility",1979,1,1,49.2914847005298
2208,14,0.465241183769774,-1.0574889544333,"Never-taker",-3.5,41.0917980881857,37.5917980881857,"Failure: non-random eligibility",3338,0,0,41.0917980881857
2209,13,0.0757352608903427,-0.493117802360559,"Never-taker",-3.5,45.9408560050048,42.4408560050048,"Failure: non-random eligibility",3326,0,0,45.9408560050048
2210,12,0.32713368971276,0.232715835328898,"Complier",-5,48.358360253171,43.358360253171,"Failure: non-random eligibility",890,1,1,43.358360253171
2211,11,-1.27964285177325,0.259899110777852,"Complier",-5,42.3605900649567,37.3605900649567,"Failure: non-random eligibility",2892,0,0,42.3605900649567
2212,14,1.25926988734976,2.05325913094895,"Always-taker",-2,54.0594982441215,52.0594982441215,"Failure: non-random eligibility",4676,0,1,52.0594982441215
2213,14,-0.544713285210106,0.202342324083263,"Complier",-5,53.2423386988946,48.2423386988946,"Failure: non-random eligibility",1539,1,1,48.2423386988946
2214,8,-2.58804403918392,0.598085766336511,"Complier",-5,35.1322440916582,30.1322440916582,"Failure: non-random eligibility",28,1,1,30.1322440916582
2215,13,-0.232446433001168,-1.36550298861836,"Never-taker",-3.5,37.2317339611117,33.7317339611117,"Failure: non-random eligibility",3591,0,0,37.2317339611117
2216,14,0.239561422624395,-1.06632020219986,"Never-taker",-3.5,49.3376101722857,45.8376101722857,"Failure: non-random eligibility",1455,1,0,49.3376101722857
2217,10,-1.82244141845917,-2.45461278514643,"Never-taker",-3.5,39.3437451880717,35.8437451880717,"Failure: non-random eligibility",1895,1,0,39.3437451880717
2218,11,-1.34649719784654,0.0181674291010627,"Never-taker",-3.5,42.5956479287512,39.0956479287512,"Failure: non-random eligibility",3604,0,0,42.5956479287512
2219,15,0.281714188234824,-1.69429636200072,"Never-taker",-3.5,40.4698870124123,36.9698870124123,"Failure: non-random eligibility",3846,0,0,40.4698870124123
2220,13,-1.68062349910243,-1.77388304022544,"Never-taker",-3.5,41.4131562858428,37.9131562858428,"Failure: non-random eligibility",147,1,0,41.4131562858428
2221,9,-1.13695909515369,0.412565233779568,"Complier",-5,41.6435991916307,36.6435991916307,"Failure: non-random eligibility",1654,1,1,36.6435991916307
2222,14,0.67998887656685,-0.903883756915363,"Never-taker",-3.5,44.7304342822319,41.2304342822319,"Failure: non-random eligibility",2806,0,0,44.7304342822319
2223,14,1.22724264145352,0.186267187772157,"Complier",-5,56.8210139426375,51.8210139426375,"Failure: non-random eligibility",2941,0,0,56.8210139426375
2224,13,1.07334737252071,1.04348511169213,"Complier",-5,59.9290880723497,54.9290880723497,"Failure: non-random eligibility",3616,0,0,59.9290880723497
2225,10,0.390436302758382,-1.44402086441385,"Never-taker",-3.5,41.0983440474108,37.5983440474108,"Failure: non-random eligibility",2015,1,0,41.0983440474108
2226,14,0.625882916988996,-1.00902658644457,"Never-taker",-3.5,50.4825146893309,46.9825146893309,"Failure: non-random eligibility",2439,1,0,50.4825146893309
2227,13,-0.551848717108714,0.266544245633124,"Complier",-5,45.124699615578,40.124699615578,"Failure: non-random eligibility",1865,1,1,40.124699615578
2228,14,-0.0543872137826331,-0.233653649357262,"Never-taker",-3.5,49.3978731499853,45.8978731499853,"Failure: non-random eligibility",4472,0,0,49.3978731499853
2229,12,-1.38938965860859,1.47409898390141,"Always-taker",-2,45.2952356921233,43.2952356921233,"Failure: non-random eligibility",2401,1,1,43.2952356921233
2230,14,0.923661402376385,0.698936509501827,"Complier",-5,54.9676164480607,49.9676164480607,"Failure: non-random eligibility",3503,0,0,54.9676164480607
2231,13,0.570106989905948,1.42657674463022,"Always-taker",-2,44.3488322683188,42.3488322683188,"Failure: non-random eligibility",284,1,1,42.3488322683188
2232,13,-0.170636712885116,0.195142914237824,"Complier",-5,42.5796911641548,37.5796911641548,"Failure: non-random eligibility",800,1,1,37.5796911641548
2233,13,0.8382304611283,-0.502951099351685,"Never-taker",-3.5,38.5410328649511,35.0410328649511,"Failure: non-random eligibility",4832,0,0,38.5410328649511
2234,16,0.497167939831197,0.100206462671683,"Never-taker",-3.5,51.4182341727857,47.9182341727857,"Failure: non-random eligibility",2018,1,0,51.4182341727857
