"pupil_id","school_id","female","disadvantaged","baseline_score","parental_education_years","simulated_parental_affluence","simulated_latent_motivation","simulated_y0","simulated_y1","simulated_individual_effect","assigned_small_class","received_small_class","end_school_year_score"
2186,9,0,0,40.4427309747251,7.2542870929994,-1.54215919704602,-1.46847070597455,27.9939376587592,31.9939376587592,4,0,0,27.9939376587592
2187,9,1,1,54.613656822795,14.9470448804681,2.13292412078092,-0.474154478380307,56.5704508294831,60.5704508294831,4,1,1,60.5704508294831
2188,9,0,0,48.5107461180528,13.1555543550715,0.0629827599376869,-0.208841141474054,53.6154292868019,57.6154292868019,4,1,1,57.6154292868019
2189,9,1,0,41.956421397092,12.0888266772259,-0.263536923540699,-0.399132636675232,44.1768353357366,48.1768353357366,4,1,1,48.1768353357366
2190,9,0,0,47.0080578039538,13.6185367349852,0.82331743777582,0.925394946924556,50.2057912338981,54.2057912338981,4,0,0,50.2057912338981
2191,9,0,0,29.0007292176456,7.34418402967931,-1.89520820015729,-1.73028764603419,18.18528181551,22.18528181551,4,0,0,18.18528181551
2192,9,0,0,48.0976978217292,10.6549990263549,-0.687829604114228,-2.44251273994168,37.1203518833858,41.1203518833858,4,1,1,41.1203518833858
2193,9,1,1,47.9903107550665,14.4106462968921,1.38791843054723,-0.769913443704448,46.4113442911855,50.4113442911855,4,1,1,50.4113442911855
2194,9,0,0,57.5115620193294,16.0685298568734,0.604969926259854,0.514303422080678,56.1871793790393,60.1871793790393,4,1,1,60.1871793790393
2195,9,1,0,49.5651651888858,12.4183563097708,-0.669427467566955,-0.65055339724742,46.9258527768157,50.9258527768157,4,1,1,50.9258527768157
2196,9,1,1,46.3801966878918,12.0876314871085,-0.279726109715752,0.65539630212612,47.8004590916199,51.8004590916199,4,1,1,51.8004590916199
2197,9,0,1,39.2340038291376,7.01387662363278,-0.875949242688064,-0.14906600030552,32.4439704033673,36.4439704033673,4,1,1,36.4439704033673
2198,9,0,0,65.2726906976328,9.52127780544467,-0.499607286414593,0.700488889026839,45.7521377678959,49.7521377678959,4,0,0,45.7521377678959
2199,9,1,1,33.5461464159235,7.98715328836793,-0.578765799806569,-0.839531222668128,29.1643367239193,33.1643367239193,4,1,1,33.1643367239193
2200,9,1,0,47.731963094932,12.8421350034699,-0.615964074581541,-0.279260730829863,47.7383995081327,51.7383995081327,4,0,0,47.7383995081327
2201,9,0,0,54.2590457059318,15.4921419733596,0.90657555551414,-0.571088277724746,51.5161553319735,55.5161553319735,4,1,1,55.5161553319735
2202,9,0,1,47.6104852153125,10.4728221262529,-0.834051720106507,-0.551045787046034,42.0470652568932,46.0470652568932,4,0,0,42.0470652568932
2203,9,1,1,43.910079828068,6.12534210240528,-2.48028133912335,-0.290857409611254,27.8392447752524,31.8392447752524,4,1,1,31.8392447752524
2204,9,0,1,30.8673148638005,10.9886243360703,-0.610225496316778,-0.457025292932674,30.1312606791304,34.1312606791304,4,1,1,34.1312606791304
2205,9,1,1,43.7354378048385,14.4783866738744,-0.142644184458974,-0.631910120431011,40.4770817720954,44.4770817720954,4,1,1,44.4770817720954
2206,9,1,0,53.0597509490159,17.3013128002614,0.32448139827623,0.902865627380657,60.6894183259744,64.6894183259744,4,1,1,64.6894183259744
2207,9,1,0,62.7596895076189,15.6958152751344,2.24485925475009,0.962109945231467,72.4919192450878,76.4919192450878,4,1,1,76.4919192450878
2208,9,0,0,52.4128708666281,11.9599982357864,0.724272693337822,0.0610871943876816,55.6446513161142,59.6446513161142,4,0,0,55.6446513161142
2209,9,0,1,52.7752702937541,12.3060033396391,0.410691238917367,0.689689095898582,41.6243206908131,45.6243206908131,4,0,0,41.6243206908131
2210,9,1,1,43.7776951277619,12.1270826065062,0.268065163681764,0.438351298003704,38.085780301561,42.085780301561,4,1,1,42.085780301561
2211,9,0,0,51.7392486648091,8.17713580018914,-0.739242858270757,0.784584531819559,49.9780951303743,53.9780951303743,4,0,0,49.9780951303743
2212,9,1,0,50.8035097049188,6.99042345377099,-0.412506337400803,-0.201270344612401,45.7544282439921,49.7544282439921,4,1,1,49.7544282439921
2213,9,1,1,68.8086833440568,13.3672642425642,0.501769461671695,3.0669757118316,58.2675948824941,62.2675948824941,4,0,0,58.2675948824941
2214,9,1,0,62.9331395073922,9.73957558668665,-1.10984884920677,-0.402207679958999,45.0929328737907,49.0929328737907,4,0,0,45.0929328737907
2215,9,0,0,44.9884349767773,11.5618126371834,-0.569609431166334,0.580457989518876,43.468736460387,47.468736460387,4,0,0,43.468736460387
2216,9,0,1,38.4150981725614,9.91864486322389,-1.12312563354931,-1.53245316387121,31.596956920299,35.596956920299,4,0,0,31.596956920299
2217,9,0,0,50.5136626754405,16.5927643890765,2.76520332335888,-1.61349958452388,56.7897968609207,60.7897968609207,4,0,0,56.7897968609207
2218,9,1,1,40.7498539946209,12.1815712255015,1.73712203444987,-1.22389593935626,46.9598483078961,50.9598483078961,4,1,1,50.9598483078961
2219,9,1,0,39.7665709803581,11.3001283436042,-1.0939874485381,-0.610025929960566,36.2856307578856,40.2856307578856,4,1,1,40.2856307578856
2220,9,1,0,50.7047816846379,10.7049079499545,-1.47734667217283,0.496507768854722,45.3210296698619,49.3210296698619,4,1,1,49.3210296698619
2221,9,1,0,47.9950369002787,12.4280595247638,0.65444311602596,-0.465304058604068,46.2887449643533,50.2887449643533,4,0,0,46.2887449643533
2222,9,0,0,42.6650013956884,11.0750170440839,0.0254551094371792,-1.05873389861353,46.1259318070171,50.1259318070171,4,0,0,46.1259318070171
2223,9,1,0,59.4762301987871,9.87028374401335,-1.27125351159018,1.1099200214521,50.7828377525198,54.7828377525198,4,1,1,54.7828377525198
2224,9,1,0,35.4919849466182,10.9328809149667,-0.971577752402378,0.187861878146197,33.2075541216734,37.2075541216734,4,0,0,33.2075541216734
2225,9,1,0,59.3961011339021,11.9613485901784,-0.685598039538297,1.21133042085145,58.8166864659924,62.8166864659924,4,0,0,58.8166864659924
2226,9,0,1,36.0537487746755,11.1915333941452,-0.51663363227475,-0.513210739722211,34.0247099953797,38.0247099953797,4,1,1,38.0247099953797
2227,9,1,0,58.0307175190279,11.2359371594251,0.407346609556651,1.45663638376504,53.7834196229582,57.7834196229582,4,1,1,57.7834196229582
2228,9,0,0,49.8174491687224,13.2194996137971,0.929123218438539,-0.568062915414276,54.2114294144802,58.2114294144802,4,1,1,58.2114294144802
2229,9,0,1,43.4893396811945,12.7812102613813,-1.05152732273512,-0.125196894458825,32.89962907966,36.89962907966,4,0,0,32.89962907966
2230,9,0,0,49.7256359211796,13.5430232855873,-0.320596582065225,0.387061770691998,41.6172935615553,45.6172935615553,4,1,1,45.6172935615553
2231,9,1,0,50.877824424479,13.5460398283343,0.360612868530536,-0.142390684722428,44.0198806489428,48.0198806489428,4,1,1,48.0198806489428
2232,9,1,0,44.2010378237235,11.0448856787661,-0.138358295700281,-0.00405603861157626,47.1766365160262,51.1766365160262,4,0,0,47.1766365160262
2233,9,0,0,50.4236528265538,11.6717121250253,0.820644915699813,0.916796470362106,53.3037361925299,57.3037361925299,4,0,0,53.3037361925299
2234,9,0,0,49.960185147266,13.7383189478349,0.798680342169404,-1.54799847144332,54.7199606647635,58.7199606647635,4,0,0,54.7199606647635
2235,9,1,0,42.2487119003807,15.9726344517187,1.24693232006435,-1.76998933737645,50.1340768515085,54.1340768515085,4,0,0,50.1340768515085
2236,9,0,0,65.4843510616087,11.7355881259599,0.716343962389616,1.10564219167489,63.1645782414526,67.1645782414526,4,0,0,63.1645782414526
2237,9,0,1,56.6674366728746,10.7091655616136,0.395164713320857,0.117584491890392,45.5385836679814,49.5385836679814,4,1,1,49.5385836679814
2238,9,1,1,32.2651270346054,11.2855640687607,0.958747263107394,-0.182341255838782,35.1237901564231,39.1237901564231,4,0,0,35.1237901564231
2239,9,1,0,67.6956994564019,11.8053158851547,-0.930863440508579,1.53437887167823,54.2869109563245,58.2869109563245,4,0,0,54.2869109563245
2240,9,0,1,67.9109191664435,13.111202232548,-0.00552080788899023,1.46000650591794,69.5937038830787,73.5937038830787,4,0,0,69.5937038830787
2241,9,0,1,49.2883774316245,14.1364807941635,-0.24274469450723,-0.512030139862935,40.6648730050213,44.6648730050213,4,1,1,44.6648730050213
2242,9,0,1,47.7379687079905,10.4870495791829,0.524163392202552,-1.04118089444312,39.1107695878042,43.1107695878042,4,0,0,39.1107695878042
2243,9,1,1,44.650534330284,13.9852450832207,-0.437552418626098,-0.287063567136471,50.4423691113481,54.4423691113481,4,1,1,54.4423691113481
2244,9,1,1,42.325369442408,9.83492587580453,-0.984178902078424,1.30142418106381,38.4444336696684,42.4444336696684,4,1,1,42.4444336696684
2245,9,1,0,46.7797711038071,10.8050105289039,0.21765045864624,-1.00317075584861,43.3029793580069,47.3029793580069,4,0,0,43.3029793580069
2246,9,0,0,46.0364654553459,15.6669226843245,0.62466492192372,-0.201565523690747,48.6223655472176,52.6223655472176,4,1,1,52.6223655472176
2247,9,1,0,46.6089622289202,14.3672700557856,-0.289643966928492,0.604975125033261,47.4693708319489,51.4693708319489,4,0,0,47.4693708319489
2248,9,1,0,60.2324963433247,11.7598695206765,0.0474681369667857,1.28223835868054,56.3360353055916,60.3360353055916,4,1,1,60.3360353055916
2249,9,1,1,52.0927691241327,13.1843832419326,0.0379914576743255,0.935641526395623,46.8536761758824,50.8536761758824,4,1,1,50.8536761758824
2250,9,0,0,53.1231333455239,9.69427460993602,-1.2611714233864,0.662336099358028,47.1803079516503,51.1803079516503,4,0,0,47.1803079516503
2251,10,1,1,42.0843994584581,11.9442885221317,-0.00847989409153614,-1.44439419422651,40.7455212174187,44.7455212174187,4,1,1,44.7455212174187
2252,10,0,1,38.1143593033231,11.7212354763789,0.684677360811695,-0.581991855877685,33.2472007333762,37.2472007333762,4,1,1,37.2472007333762
2253,10,0,0,52.1877466534558,10.2468327388063,-1.43549111813024,2.86251376369647,41.4337457731106,45.4337457731106,4,1,1,45.4337457731106
2254,10,0,0,51.6977838568943,9.29355389150425,0.256723740759918,2.01001533163044,43.379405750916,47.379405750916,4,1,1,47.379405750916
2255,10,1,0,46.0718720410072,10.5336155096813,-1.26174586307932,0.7104512729694,37.709214157945,41.709214157945,4,1,1,41.709214157945
2256,10,1,0,60.037008884466,15.8696529991429,0.759750951514428,-0.54467973516319,53.6812664698186,57.6812664698186,4,0,0,53.6812664698186
2257,10,0,0,39.7117515156584,15.105442515258,-0.125420754330805,-0.180493153364484,41.2649386771063,45.2649386771063,4,0,0,41.2649386771063
2258,10,1,0,48.4181393029239,11.7925910826937,-0.314701555102734,0.904217955569357,42.2271024942145,46.2271024942145,4,1,1,46.2271024942145
2259,10,1,0,47.9908633352388,15.5217727455172,1.98678525865973,-0.63159442486569,48.6789122798385,52.6789122798385,4,1,1,52.6789122798385
2260,10,0,0,48.7970202178734,12.6882809390712,-0.8279218647144,0.614263759483302,41.5587939162877,45.5587939162877,4,1,1,45.5587939162877
2261,10,0,0,54.7187288043084,7.6316790428054,-1.67900410399122,0.454619443549121,40.71615802762,44.71615802762,4,1,1,44.71615802762
2262,10,0,0,48.8895042734426,9.16600466036547,-1.17246579346106,-0.0350488425809443,39.327010074234,43.327010074234,4,1,1,43.327010074234
2263,10,1,0,49.5265882068913,11.1945495421546,-0.572500092033118,-0.0556813006751383,38.1069956364913,42.1069956364913,4,1,1,42.1069956364913
2264,10,0,1,32.5778266879607,8.97967921498427,-1.04187415775474,0.125464110331444,23.3063376003648,27.3063376003648,4,0,0,23.3063376003648
2265,10,1,0,59.1586454391893,11.1931046575438,0.296271049031938,1.32630194257841,49.6268379758049,53.6268379758049,4,1,1,53.6268379758049
2266,10,1,1,64.2160463668677,11.3431215292552,0.382601684537656,0.965867536697574,54.0120028503662,58.0120028503662,4,1,1,58.0120028503662
2267,10,1,0,48.5064540397265,17.0895673692414,-0.0268011820000653,0.395237388206777,55.3104531646907,59.3104531646907,4,0,0,55.3104531646907
2268,10,1,1,35.9075421193178,10.0238228849902,0.282635262889718,-0.504777697973585,33.0151673755209,37.0151673755209,4,0,0,33.0151673755209
2269,10,0,0,48.0800153602439,10.091641321211,-0.0323524135452803,-1.28339939711562,36.6403901172663,40.6403901172663,4,0,0,36.6403901172663
2270,10,1,0,43.6496504443625,11.1291993679825,-0.744238851284899,0.615780885710812,40.6668770661948,44.6668770661948,4,1,1,44.6668770661948
2271,10,1,0,51.5448638583088,10.3523163710281,-0.314582852610341,0.389982286288018,44.4949370045844,48.4949370045844,4,0,0,44.4949370045844
2272,10,1,0,40.4660514731199,9.63973560849934,-1.47581179731445,0.700348675525504,33.2798715399256,37.2798715399256,4,0,0,33.2798715399256
2273,10,1,0,52.0128982367788,13.3480025904829,-1.4809936618085,0.170768831441686,44.8057307297093,48.8057307297093,4,0,0,44.8057307297093
2274,10,1,0,40.7624888011937,13.6786244198116,0.184707852319794,-1.4428695847186,41.1142458010112,45.1142458010112,4,0,0,41.1142458010112
2275,10,1,0,52.8101880608733,15.4279056912971,2.51070309912342,1.07170037352513,51.8270634106839,55.8270634106839,4,1,1,55.8270634106839
2276,10,0,1,32.8534925900874,10.9308652871741,-0.95042325268426,0.163305052270745,29.1403247026202,33.1403247026202,4,0,0,29.1403247026202
2277,10,1,0,42.745205628013,11.2262301222674,-0.119913911356438,0.117004370194944,38.5488687252682,42.5488687252682,4,1,1,42.5488687252682
2278,10,1,1,53.8477493421244,18.1214013348203,1.71856694087859,-1.01034366908367,54.3359205757909,58.3359205757909,4,1,1,58.3359205757909
2279,10,0,0,45.6170058367886,11.4919329381631,-0.531244517103276,0.0313885428649735,38.5596589704127,42.5596589704127,4,1,1,42.5596589704127
2280,10,1,0,29.3888199810173,9.25030163718057,-2.3782490538422,-0.996641839658367,23.8351772816843,27.8351772816843,4,1,1,27.8351772816843
2281,10,0,0,43.6573657757799,11.2626086569696,1.76673251798473,0.108975030227397,46.7040854379393,50.7040854379393,4,0,0,46.7040854379393
2282,10,1,1,36.9866080280837,10.0758955170419,0.531445240028681,-1.8276447531371,40.3529602242448,44.3529602242448,4,1,1,44.3529602242448
2283,10,1,0,47.5174061129861,6,0.0457879694879628,-0.228702412380476,37.0090055927459,41.0090055927459,4,1,1,41.0090055927459
2284,10,0,1,49.5865015435022,13.5523432382555,0.380575846024558,1.24728363740528,40.5739084362102,44.5739084362102,4,0,0,40.5739084362102
2285,10,1,1,42.5635790555417,15.8469536279178,0.621780081732711,1.44511242748279,41.9267483838439,45.9267483838439,4,1,1,45.9267483838439
2286,10,1,0,41.0179536065149,14.8397265540803,0.453352485029276,-0.551394173279693,40.9536701218148,44.9536701218148,4,1,1,44.9536701218148
2287,10,0,0,35.9809526816991,12.8662203983311,0.254319150517069,-1.2217605908675,39.6371637468286,43.6371637468286,4,0,0,39.6371637468286
2288,10,1,1,35.2788360966877,10.8507625053584,-0.635273571089486,-0.237068999209399,29.8248544237401,33.8248544237401,4,0,0,29.8248544237401
2289,10,0,0,47.1116579297185,11.2831867223888,0.987847712831023,-1.204169089501,41.352427144957,45.352427144957,4,0,0,41.352427144957
2290,10,1,1,47.900558247895,16.3071713751618,-0.463481439934601,0.719381336363945,44.9427814029797,48.9427814029797,4,0,0,44.9427814029797
2291,10,1,0,47.7140605109541,13.4064750988758,0.623003681850542,-2.01457977162725,37.7648362740604,41.7648362740604,4,1,1,41.7648362740604
2292,10,0,0,55.2181357279804,13.0955536009872,1.66248841089143,-0.0877707837761914,55.1945734351453,59.1945734351453,4,0,0,55.1945734351453
2293,10,0,0,46.1051261285021,14.3775076741047,-0.688996761442622,-0.531103043640762,33.2842786848582,37.2842786848582,4,0,0,33.2842786848582
2294,10,1,1,48.2967376396822,10.3178468001607,-1.23083519222903,0.772268074742388,35.6444728229026,39.6444728229026,4,1,1,39.6444728229026
2295,10,0,0,47.8894227481339,16.6855606676614,2.2260100702583,0.257455360384383,61.095083457936,65.095083457936,4,1,1,65.095083457936
2296,10,1,1,43.1341154713401,8.066880877253,-1.06882754949099,1.09515155695027,33.7051368090255,37.7051368090255,4,0,0,33.7051368090255
2297,10,0,0,45.7632246310685,10.3425514422383,-0.62145352945313,0.105750063072427,37.7175221232589,41.7175221232589,4,0,0,37.7175221232589
2298,10,0,0,39.548464042189,8.32648911031931,-0.608332898109739,-0.536331484569459,38.6238694488794,42.6238694488794,4,0,0,38.6238694488794
2299,10,1,0,52.642580446057,11.1782343493285,-0.343930014273401,0.899494556135574,44.4295859989646,48.4295859989646,4,0,0,44.4295859989646
2300,10,1,0,55.4425125317715,12.4600537600901,0.446847756869656,0.0661012396948829,54.1965586889415,58.1965586889415,4,1,1,58.1965586889415
2301,10,1,1,37.5364167092087,12.7595503579222,1.83425931934848,-0.0272680842663825,47.8549416049884,51.8549416049884,4,1,1,51.8549416049884
2302,10,0,0,45.2833453300872,11.3876492225894,-0.788828228551084,0.277548873601502,40.3505219771206,44.3505219771206,4,1,1,44.3505219771206
2303,10,0,1,40.1518223677262,10.4513918010517,0.255911071337939,0.790816839693045,44.4582132849418,48.4582132849418,4,0,0,44.4582132849418
2304,10,0,1,36.5330513151914,8.24097550710318,-0.226471048047582,0.16171568604194,34.9291289422225,38.9291289422225,4,0,0,34.9291289422225
2305,10,0,0,46.8026363519266,12.243695310394,0.342803024329461,0.601309224940836,44.832321335495,48.832321335495,4,1,1,48.832321335495
2306,10,1,0,54.9450827487643,7.92954582662077,0.442967006633528,-0.161893131621256,39.9942747991442,43.9942747991442,4,0,0,39.9942747991442
2307,10,0,0,56.5244243395966,13.5173847422036,2.31115190547704,1.75886520227915,59.7478071495983,63.7478071495983,4,1,1,63.7478071495983
2308,10,1,1,44.5699624091121,8.71740432181037,-0.878195462958855,-0.311764952750527,37.9777041755487,41.9777041755487,4,0,0,37.9777041755487
2309,10,0,0,48.9284540973418,14.2951822885994,1.74641198851276,-0.542821605257573,49.1983900060252,53.1983900060252,4,0,0,49.1983900060252
2310,10,0,0,49.5439592420073,11.0733236463506,-0.216898625988127,-1.67855844556124,50.2077988598056,54.2077988598056,4,0,0,50.2077988598056
2311,10,0,1,47.9092113829637,6.28734816056126,-2.32708540374563,-0.290589075285571,30.764327035806,34.764327035806,4,1,1,34.764327035806
2312,10,0,0,40.9034633639185,6.47672815785073,-0.597028712588607,0.331834751429746,34.0341013947072,38.0341013947072,4,1,1,38.0341013947072
2313,10,1,0,53.7071079844267,11.3282085724361,-1.05152244592933,-0.765279336962632,44.2896741727463,48.2896741727463,4,1,1,48.2896741727463
2314,10,0,1,50.9002558988035,11.6861603411655,1.34223730798123,-1.19803918657497,48.0798015007689,52.0798015007689,4,0,0,48.0798015007689
2315,10,1,0,47.7562980387253,9.44525143308572,0.664849931593658,0.417626738563415,41.330198661456,45.330198661456,4,1,1,45.330198661456
2316,10,1,0,45.6657786685732,12.2195855816045,0.355201919107632,0.440493064788997,44.3051436460141,48.3051436460141,4,1,1,48.3051436460141
2317,10,1,0,56.4236493981705,11.3273206377848,-0.720547484083689,1.25643025096343,41.5064572051801,45.5064572051801,4,0,0,41.5064572051801
2318,10,1,1,42.2351520367578,13.9153606732247,-1.13991483749144,0.433664454034139,41.9498140040012,45.9498140040012,4,1,1,45.9498140040012
2319,10,0,0,48.0560018595176,12.344236287246,1.60443371647824,0.716558961862841,43.8411308152361,47.8411308152361,4,1,1,47.8411308152361
2320,10,0,0,55.5807902245113,9.83313082881262,0.350947432007152,-0.250751145193899,49.1047368046946,53.1047368046946,4,1,1,53.1047368046946
2321,10,1,0,51.6706551680624,16.173195613732,2.08383382977204,-0.418309181417138,52.1866563791458,56.1866563791458,4,0,0,52.1866563791458
2322,10,1,1,47.2920131752511,13.0082704140856,1.45121479628554,0.469332338385883,45.8423491052687,49.8423491052687,4,0,0,45.8423491052687
2323,10,0,0,42.5338340934026,12.5265266845307,0.0691995123322667,-0.371317205555384,35.5444332169012,39.5444332169012,4,1,1,39.5444332169012
2324,10,0,1,48.625757285718,12.5580401736831,0.82331306274923,-0.687394128434496,41.1681664200728,45.1681664200728,4,1,1,45.1681664200728
2325,10,0,1,39.9180622642072,10.0917727923007,-0.247010545439858,0.401518333355417,34.5387891995495,38.5387891995495,4,0,0,34.5387891995495
2326,10,1,1,37.5923629790751,15.4982422435875,0.441741090155554,-1.12764370231375,33.526970905861,37.526970905861,4,1,1,37.526970905861
2327,10,0,0,45.7466837552915,12.0917559529772,0.728314763314011,0.153056661804291,52.4606010874971,56.4606010874971,4,0,0,52.4606010874971
2328,10,0,1,35.9834411646151,14.0034464041635,-0.131764899672679,0.120970737378212,31.6218036486359,35.6218036486359,4,1,1,35.6218036486359
2329,10,1,0,38.0024677459325,10.9121690810104,0.436321522991421,0.635683855086316,36.8875751112431,40.8875751112431,4,1,1,40.8875751112431
2330,10,1,0,44.7246428262824,11.7138635665636,-2.05058958332801,-0.209910670066053,35.1907342435808,39.1907342435808,4,1,1,39.1907342435808
2331,10,1,1,40.8323353707764,8.41240599999949,-0.523671185312631,-0.51395052514769,30.3372597506189,34.3372597506189,4,1,1,34.3372597506189
2332,10,0,1,47.0819480715662,12.798328771337,-0.907752290302162,0.127890481358057,43.6778032228678,47.6778032228678,4,1,1,47.6778032228678
2333,10,1,1,38.4850984718154,9.51817114323955,-1.19694509068567,-0.318456746060348,27.0611896475178,31.0611896475178,4,1,1,31.0611896475178
2334,10,1,0,36.4442454249874,9.84661830700052,-0.831650689630311,-1.71339747987329,28.4393371967115,32.4393371967115,4,1,1,32.4393371967115
2335,10,0,0,50.7745965333794,10.4749601114239,-0.291211851489892,1.94748204960181,44.7740909209724,48.7740909209724,4,1,1,48.7740909209724
2336,10,1,0,55.1640204877057,12.502842448984,-0.373951261068113,0.802178486584948,55.6788051809278,59.6788051809278,4,0,0,55.6788051809278
2337,10,1,1,45.2638498956447,13.6173482840576,0.33982708693801,-0.188044889093696,41.944868618142,45.944868618142,4,0,0,41.944868618142
2338,10,0,0,52.7165659431651,13.6866236101447,-1.13279255105382,-0.681102794794038,44.9774090708374,48.9774090708374,4,0,0,44.9774090708374
2339,10,0,0,44.5171342696121,16.1853068748656,1.48936776052127,-0.697392900873938,49.6914495195389,53.6914495195389,4,1,1,53.6914495195389
2340,10,1,0,54.4368029520177,13.3261911436274,0.359351207789218,-0.255224997312986,46.9875339018495,50.9875339018495,4,0,0,46.9875339018495
2341,10,1,1,45.6363888369499,9.75394638291117,-0.283003272785892,-0.535267679457066,30.3378902900364,34.3378902900364,4,1,1,34.3378902900364
2342,10,1,0,53.44446412166,15.1783905990362,-0.312118010851975,-0.533909857836392,52.1738931989395,56.1738931989395,4,1,1,56.1738931989395
2343,10,0,0,54.8624270647141,10.1025189395964,1.15681005891126,0.185440135048871,48.0120834527439,52.0120834527439,4,1,1,52.0120834527439
2344,10,0,0,54.453156565012,13.4237160428452,0.763205824209396,0.514885612362992,57.2598452672682,61.2598452672682,4,1,1,61.2598452672682
2345,10,0,0,44.06217415165,10.2617943899686,-0.888854260012312,-0.712974373750854,37.8703680499836,41.8703680499836,4,0,0,37.8703680499836
2346,10,1,0,44.0719219849814,9.80205868402717,-1.09935356516569,2.20652659267634,43.6080107227254,47.6080107227254,4,1,1,47.6080107227254
2347,10,0,1,38.2076718039928,13.4385919550656,-0.146937826666138,-1.03407041067648,38.8640347733434,42.8640347733434,4,0,0,38.8640347733434
2348,10,1,0,36.4456165346222,11.7225474917254,-2.33617216539125,0.511012709265877,28.8898525004325,32.8898525004325,4,0,0,28.8898525004325
2349,10,0,0,52.330502305566,15.683055160299,2.72158793861663,0.896636063464742,60.129896050196,64.129896050196,4,1,1,64.129896050196
2350,10,1,0,32.098788303597,11.8770868029172,1.75495007475338,-0.314285067661082,44.0982590923348,48.0982590923348,4,0,0,44.0982590923348
2351,10,0,0,42.619708639953,11.4522684371454,0.542839587950421,-0.580552278567923,45.0715594422957,49.0715594422957,4,1,1,49.0715594422957
2352,10,1,0,53.4651019196592,11.6783569490005,0.203542365627471,-0.69655818616122,48.1555193241117,52.1555193241117,4,0,0,48.1555193241117
2353,10,1,0,55.690019798614,14.7019031210235,0.667271642960469,1.25183183774179,56.8719551610169,60.8719551610169,4,0,0,56.8719551610169
2354,10,0,1,29.4970601877678,13.30939267896,0.743417006698074,-1.6053530219944,30.5208833756313,34.5208833756313,4,1,1,34.5208833756313
2355,10,0,0,55.9402746853629,10.4738567555876,-0.519177561821945,1.60583570216449,51.3944432511715,55.3944432511715,4,0,0,51.3944432511715
2356,10,0,1,48.3744933672683,13.3173222476796,0.669088827834014,0.448070507209602,40.948841999916,44.948841999916,4,1,1,44.948841999916
2357,10,1,0,63.8959410931549,12.2406279962618,0.0503429055379411,1.24294525452444,56.5930211344248,60.5930211344248,4,0,0,56.5930211344248
2358,10,1,0,46.8026703297518,8.11427990548406,-1.54754471607767,-0.415146031338604,29.750807930564,33.750807930564,4,1,1,33.750807930564
2359,10,1,1,39.1336191679844,13.8717445414015,-0.30395645153303,-0.283343809071214,28.6815599519105,32.6815599519105,4,0,0,28.6815599519105
2360,10,1,1,40.3498290252755,10.6379505896491,0.00930711588278342,1.27971006390025,39.5390002892216,43.5390002892216,4,0,0,39.5390002892216
2361,10,0,0,50.3517573268716,12.7964206622592,-0.238973147659824,-0.413271791198187,35.2541767208267,39.2541767208267,4,0,0,35.2541767208267
2362,10,1,0,49.1585394015305,12.0146753691703,-1.52104074083069,1.07023108116841,41.5496424601691,45.5496424601691,4,0,0,41.5496424601691
2363,10,1,0,54.1126487010574,11.9798173639341,-0.355818287302551,-0.334702760123965,42.2816304024373,46.2816304024373,4,1,1,46.2816304024373
2364,10,1,1,49.0028321796149,12.7373332054101,-1.04195835050322,-0.0464967508378713,40.5293877222088,44.5293877222088,4,0,0,40.5293877222088
2365,10,1,0,46.5607963338321,14.6924634495153,1.16805069725396,-0.371687614083881,49.0157585729509,53.0157585729509,4,0,0,49.0157585729509
2366,10,1,0,42.6766636314698,8.66158657520005,-0.354535693140132,0.769619338776857,41.7517707190974,45.7517707190974,4,1,1,45.7517707190974
2367,10,1,0,40.3000326127741,14.8026539510801,1.355499302496,-0.134192414392153,41.6675454203648,45.6675454203648,4,0,0,41.6675454203648
2368,10,1,0,46.3220102456392,13.5217238169079,0.570923229098981,-0.603931024507242,44.0690886894397,48.0690886894397,4,0,0,44.0690886894397
2369,10,0,0,35.2408838212938,13.5840442491659,0.684904090549883,0.17154311066736,44.6700605545159,48.6700605545159,4,0,0,44.6700605545159
2370,10,1,1,37.903467345704,12.6682441521602,0.646452558157292,-2.83962352773039,24.3679914266542,28.3679914266542,4,1,1,28.3679914266542
2371,10,1,0,47.7840200019963,13.711311439123,1.00557685127664,-0.177027221704423,45.0916399420261,49.0916399420261,4,0,0,45.0916399420261
2372,10,0,0,47.431111521844,12.3539358187742,-0.647630476518297,-1.27021797218793,36.2799252137618,40.2799252137618,4,1,1,40.2799252137618
2373,10,0,1,50.2582707535108,7.95732428839982,-1.53932740921729,0.88655012294939,40.9690942433773,44.9690942433773,4,1,1,44.9690942433773
2374,10,1,0,49.3447992571328,12.9389742195181,1.17270504805048,-1.14451115681758,50.2337417610286,54.2337417610286,4,1,1,54.2337417610286
2375,10,1,0,43.492225912903,10.4594749050591,0.178054038845701,-0.0529662990921102,38.3284100733585,42.3284100733585,4,0,0,38.3284100733585
2376,10,1,0,37.1016873663431,14.6320590773776,0.734884598025464,-2.58326522516476,40.2845297417475,44.2845297417475,4,1,1,44.2845297417475
2377,10,0,0,43.5695398522883,10.5443693750093,-1.0824076921182,-0.69898390720475,32.8777512705453,36.8777512705453,4,1,1,36.8777512705453
2378,10,0,0,51.5081580592264,13.4493644772336,-0.0699220205343765,0.251125012022757,46.7833219682434,50.7833219682434,4,1,1,50.7833219682434
