"municipality_id","year","area","population","population_log","population_log_squared","elderly_share","population_density","log_population_density","pm10","elderly_pm10","hospital","unobserved_risk","year_centered","ordinary_mortality","previous_year_mortality","true_pandemic_effect","reporting_shock","observed_mortality_ideal","observed_mortality_failure","historical_average_prediction","scenario","observed_mortality","selected_ml_method","mlcm_prediction","intuitive_excess","mlcm_excess","true_excess","non_pandemic_shock","intuitive_error","mlcm_error","true_no_pandemic_mortality"
735,2020,"Center",4188,8.33989358260882,69.5538249692397,24.9994299400306,230.038352824548,5.4382460464328,13.1614255443822,329.028135807711,1,0.329446058315171,5,27.5189431523149,26.7449719371751,4.40388538124565,1,31.9228285335605,32.9228285335605,27.4128576414068,"Ideal: pandemic shock only",31.9228285335605,"Random forest",26.9678693853,4.50997089215374,4.95495914826055,4.40388538124565,0,0.10608551090809,0.551073767014898,27.5189431523149
736,2020,"North West",1807,7.49931193343271,56.2396794749262,30.4966468969128,279.310551968181,5.63232425228825,38.4610885601932,1172.9342370911,0,1.02825678342883,5,33.4171948219348,34.2438044431595,17.7795556576095,0,51.1967504795443,51.1967504795443,32.5395819809964,"Ideal: pandemic shock only",51.1967504795443,"Random forest",33.1794417880853,18.6571684985479,18.017308691459,17.7795556576095,0,0.87761284093844,0.237753033849543,33.4171948219348
737,2020,"South and Islands",3206,8.07267362214309,65.1680594096449,22.7043912734581,106.873816940604,4.67164885763406,19.3187882899769,438.621328264736,0,0.181756569808193,5,25.5232756207566,24.6174165011317,1.58244652011431,3,27.1057221408709,30.1057221408709,24.8562588435923,"Ideal: pandemic shock only",27.1057221408709,"Random forest",25.0649988002275,2.24946329727863,2.04072334064336,1.58244652011431,0,0.667016777164324,0.458276820529054,25.5232756207566
738,2020,"South and Islands",5616,8.63340359014035,74.5356575502483,23.6606013323644,118.77613664014,4.77724051671897,16.1273581205202,381.582991033897,1,0.39912476818524,5,27.0956050009501,28.1434343696588,1.46422951473202,3,28.5598345156821,31.5598345156821,25.8872435972112,"Ideal: pandemic shock only",28.5598345156821,"Random forest",26.9195964890132,2.6725909184709,1.64023802666891,1.46422951473202,0,1.20836140373887,0.176008511936883,27.0956050009501
739,2020,"North East",1255,7.13527288556431,50.9121191514692,26.0918223720315,86.689147104983,4.46232869838461,27.3933078430499,714.741322423234,0,-0.360409755254926,5,27.2152787316214,28.2735719557291,10.5202803096725,0,37.7355590412939,37.7355590412939,27.5494237297958,"Ideal: pandemic shock only",37.7355590412939,"Random forest",28.3384185380962,10.1861353114981,9.3971405031977,10.5202803096725,0,-0.334144998174429,-1.12313980647478,27.2152787316214
740,2020,"South and Islands",11248,9.32797541021726,87.0111252536179,18.3862229665094,117.140251532169,4.76337194793753,14.9495619476612,274.865979221343,1,-0.652914694051081,5,24.1060034927533,23.8822701455138,0.801602162387845,3,24.9076056551412,27.9076056551412,22.0793273509495,"Ideal: pandemic shock only",24.9076056551412,"Random forest",23.1804046066769,2.82827830419165,1.72720104846421,0.801602162387845,0,2.0266761418038,0.925598886076365,24.1060034927533
741,2020,"North West",1380,7.2298375518543,52.2705510262025,22.3994773019852,424.542895967608,6.05101305121765,31.8048410728965,712.41181570559,0,-0.666560250852499,5,28.6959251711544,26.9610696533294,16.4229296780567,0,45.118854849211,45.118854849211,27.1793227562277,"Ideal: pandemic shock only",45.118854849211,"Random forest",27.4169503186614,17.9395320929833,17.7019045305496,16.4229296780567,0,1.51660241492668,1.2789748524929,28.6959251711544
742,2020,"North West",2112,7.65552388774141,58.6070459957794,27.5938610733941,347.046671957899,5.84945927222196,37.2788870437076,1028.66843005482,1,-1.04421850920442,5,31.037591329897,31.0355726073948,17.3774951108684,0,48.4150864407654,48.4150864407654,30.6050466073866,"Ideal: pandemic shock only",48.4150864407654,"Random forest",30.8209692914251,17.8100398333788,17.5941171493403,17.3774951108684,0,0.432544722510372,0.216622038471893,31.037591329897
743,2020,"South and Islands",4875,8.49192336797227,72.1127624875135,26.5402448469718,124.618325201283,4.82525566778073,15.9685345852786,423.808817740631,1,1.00466214366415,5,28.3180596770744,27.5835074327744,1.76987265387193,3,30.0879323309463,33.0879323309463,27.7208321475692,"Ideal: pandemic shock only",30.0879323309463,"Random forest",28.1488000250033,2.3671001833771,1.93913230594304,1.76987265387193,0,0.597227529505167,0.169259652071114,28.3180596770744
744,2020,"South and Islands",2568,7.8507826800197,61.6347886888972,20.8640673575718,67.0561289977602,4.20553001491267,20.4736964570074,427.164581937481,0,0.928671604571619,5,24.7584068580632,24.5061477411161,1.46085446105895,3,26.2192613191221,29.2192613191221,23.9876525204234,"Ideal: pandemic shock only",26.2192613191221,"Random forest",24.5324236361403,2.23160879869874,1.68683768298182,1.46085446105895,0,0.770754337639797,0.225983221922877,24.7584068580632
745,2020,"South and Islands",7655,8.94310921613569,79.9792024517311,23.2216526513419,100.936676587925,4.61449335574085,20.7863187182755,482.692673175881,1,-0.418552597282298,5,25.8051969740016,26.0306890526273,1.74207240166243,3,27.547269375664,30.547269375664,25.3223093140763,"Ideal: pandemic shock only",27.547269375664,"Random forest",25.9384129853421,2.22496006158772,1.60885639032189,1.74207240166243,0,0.482887659925287,-0.133216011340536,25.8051969740016
746,2020,"North West",4870,8.49078013355857,72.0933472764329,28.783085598388,320.296740081048,5.76924787885819,30.8658119218091,888.413306609174,1,-0.703884260190109,5,31.4557694983292,29.3365576249949,17.0593945500848,0,48.515164048414,48.515164048414,30.1194153208915,"Ideal: pandemic shock only",48.515164048414,"Random forest",29.6652000912846,18.3957487275225,18.8499639571294,17.0593945500848,0,1.33635417743762,1.79056940704459,31.4557694983292
747,2020,"North East",2245,7.71650486529137,59.5444473360653,22.613352602908,170.706697585793,5.13994686503416,26.9873049959944,610.273443676643,0,0.352962563939626,5,28.0243244498939,28.1607212639035,10.109228435775,0,38.1335528856689,38.1335528856689,26.8580619193544,"Ideal: pandemic shock only",38.1335528856689,"Random forest",27.59296956034,11.2754909663145,10.5405833253289,10.109228435775,0,1.16626253053951,0.431354889553923,28.0243244498939
748,2020,"North West",834,6.72567286879559,45.2346755380531,26.2154829335374,359.150462802455,5.8837414171249,23.5522050807528,617.432430341648,0,0.797625164919989,5,30.6738444834881,30.1632238604066,16.2650057780773,0,46.9388502615654,46.9388502615654,29.6003334211784,"Ideal: pandemic shock only",46.9388502615654,"Random forest",29.6653080825612,17.338516840387,17.2735421790043,16.2650057780773,0,1.07351106230965,1.00853640092692,30.6738444834881
749,2020,"North East",11091,9.31391453078797,86.7490038868232,22.3590366070737,68.5921140190317,4.2281775721331,27.0114105393863,603.949117058835,1,-0.566727719223486,5,27.6845247838518,26.5001159733081,10.0829410642707,0,37.7674658481225,37.7674658481225,26.3236903423419,"Ideal: pandemic shock only",37.7674658481225,"Random forest",26.6997000116709,11.4437755057805,11.0677658364515,10.0829410642707,0,1.36083444150986,0.98482477218087,27.6845247838518
750,2020,"Center",4431,8.39642902314131,70.5000203406497,31.0922939813247,286.640962150973,5.65823042964392,33.2848036734789,1034.90090092648,0,0.863765692145525,5,31.9295397985568,31.9118907589142,6.48273689482477,1,38.4122766933816,39.4122766933816,30.8185776742482,"Ideal: pandemic shock only",38.4122766933816,"Random forest",31.296550697829,7.59369901913339,7.11572599555251,6.48273689482477,0,1.11096212430862,0.632989100727742,31.9295397985568
751,2020,"North East",3956,8.28298194015375,68.6077898209132,22.4186772260129,176.02730138283,5.17063910450141,23.2479428383241,521.188126661187,0,-0.37057247918522,5,25.245128783228,24.4844414079563,9.82605879327964,0,35.0711875765076,35.0711875765076,25.249101386532,"Ideal: pandemic shock only",35.0711875765076,"Random forest",25.4272759898108,9.82208618997563,9.64391158669679,9.82605879327964,0,-0.00397260330400862,-0.182147206582849,25.245128783228
752,2020,"South and Islands",4773,8.47067104106293,71.7522678859022,18.9085601999378,197.467200479907,5.28557249702999,20.2411168198835,382.730375902741,1,-0.723047026756012,5,22.3153594360675,24.248252147987,1.22946809912054,3,23.544827535188,26.544827535188,23.1781365777506,"Ideal: pandemic shock only",23.544827535188,"Random forest",23.6690778304959,0.36669095743741,-0.124250295307892,1.22946809912054,0,-0.862777141683127,-1.35371839442843,22.3153594360675
753,2020,"South and Islands",3318,8.10704429381416,65.7241671818647,16.8556005696279,250.425183234161,5.52316020619033,17.6214513836115,297.020145979273,1,-2.07369264795943,5,22.1501635812361,22.1280638355072,0.82026595924741,3,22.9704295404835,25.9704295404835,21.0307077757822,"Ideal: pandemic shock only",22.9704295404835,"Random forest",22.4272778438185,1.93972176470126,0.543151696665017,0.82026595924741,0,1.11945580545385,-0.277114262582392,22.1501635812361
754,2020,"Center",8837,9.08675710792738,82.5691547384689,18.6349790747901,256.984972671935,5.54901761109202,29.015025283648,540.694389015287,1,0.223337207111912,5,26.2145600481279,26.7519944238903,4.81354776781781,1,31.0281078159457,32.0281078159457,25.5858517536491,"Ideal: pandemic shock only",31.0281078159457,"Random forest",26.0879456898851,5.44225606229661,4.9401621260606,4.81354776781781,0,0.628708294478805,0.12661435824279,26.2145600481279
755,2020,"Center",10475,9.25671593547573,85.6867899100902,24.4460978694297,352.515713544577,5.8650951986902,21.0813130035052,515.355840899768,1,-0.111111783116082,5,28.2650428487391,25.9801151892223,4.89741097561816,1,33.1624538243572,34.1624538243572,26.8884946930723,"Ideal: pandemic shock only",33.1624538243572,"Random forest",26.8318220703145,6.27395913128489,6.33063175404274,4.89741097561816,0,1.37654815566673,1.43322077842459,28.2650428487391
756,2020,"North West",1832,7.5133457509539,56.450364373377,27.1010247796088,57.2230111351742,4.04695611006077,27.1998836191213,737.144719964282,0,0.88131858865764,5,31.0906580177219,30.0203236656458,16.617752878831,0,47.7084108965529,47.7084108965529,29.9543965815534,"Ideal: pandemic shock only",47.7084108965529,"Random forest",30.162414202571,17.7540143149995,17.5459966939819,16.617752878831,0,1.13626143616846,0.92824381515095,31.0906580177219
757,2020,"North West",3125,8.04706480905748,64.7552520411713,32.5740951421989,41.8345799855104,3.73372326991015,18.259355548859,594.78198488377,0,1.13549039432754,5,30.9826385959894,29.8364924182845,16.5939536537975,0,47.5765922497869,47.5765922497869,30.5999562466828,"Ideal: pandemic shock only",47.5765922497869,"Random forest",30.4414689014966,16.9766360031041,17.1351233482903,16.5939536537975,0,0.382682349306602,0.541169694492766,30.9826385959894
758,2020,"Center",3543,8.17286987258296,66.7958019541743,22.1681515164661,199.582482869355,5.29622759885055,23.4790994639277,520.488234386527,0,-1.21662154128526,5,25.66006702454,25.6544316417397,4.81468192902174,1,30.4747489535617,31.4747489535617,24.5776059488404,"Ideal: pandemic shock only",30.4747489535617,"Random forest",25.7592726428947,5.89714300472134,4.71547631066705,4.81468192902174,0,1.0824610756996,-0.0992056183546932,25.66006702454
759,2020,"North West",4624,8.43903722612896,71.2173493039904,29.9616748166339,189.207898097053,5.2428464004455,29.0609597912034,870.715027123308,0,-0.294736931172028,5,30.5771035413364,29.8016714867893,17.0626997149495,0,47.6398032562859,47.6398032562859,29.9776909239727,"Ideal: pandemic shock only",47.6398032562859,"Random forest",30.2381241418126,17.6621123323132,17.4016791144733,17.0626997149495,0,0.599412617363726,0.338979399523822,30.5771035413364
760,2020,"North East",1139,7.03752735439501,49.5267912638581,25.5168226889179,238.654706785735,5.47501776580397,27.9937612709574,714.311842746917,0,-0.237257285590228,5,29.5209632166023,28.5093332697886,10.4990620844835,0,40.0200253010858,40.0200253010858,28.0740770491069,"Ideal: pandemic shock only",40.0200253010858,"Random forest",28.5503173177413,11.9459482519789,11.4697079833445,10.4990620844835,0,1.44688616749536,0.970645898860944,29.5209632166023
761,2020,"Center",2429,7.79510844458994,60.7637156629173,24.7808861212081,124.924270396319,4.82770771687956,17.8345468758341,441.955875153392,1,-0.540621878101564,5,23.8248403863968,27.687132541334,4.70696405437681,1,28.5318044407736,29.5318044407736,26.7636964381586,"Ideal: pandemic shock only",28.5318044407736,"Random forest",27.687584955237,1.76810800261507,0.844219485536581,4.70696405437681,0,-2.93885605176174,-3.86274456884023,23.8248403863968
762,2020,"South and Islands",10381,9.24770469423618,85.5200421117978,24.0834810974001,1467.03194390917,7.29099655289512,23.4868658785403,565.645490422997,1,-2.07473890801781,5,25.1606288270089,26.4226825821273,2.02591183194737,3,27.1865406589562,30.1865406589562,24.6458919330641,"Ideal: pandemic shock only",27.1865406589562,"Random forest",26.7890409572332,2.54064872589214,0.397499701723078,2.02591183194737,0,0.51473689394477,-1.62841213022429,25.1606288270089
763,2020,"South and Islands",2268,7.72643780359854,59.6978411328766,20.0766121637032,94.18825064308,4.54529544602269,14.0877959993413,282.835216520145,0,0.381847222486569,5,25.2705885528582,23.3615614963091,0.927221357696779,3,26.1978099105549,29.1978099105549,23.4033646922747,"Ideal: pandemic shock only",26.1978099105549,"Random forest",23.6906617600919,2.79444521828021,2.50714815046304,0.927221357696779,0,1.86722386058343,1.57992679276626,25.2705885528582
764,2020,"North West",4170,8.33565511480177,69.4831461929209,30.2954878724734,404.412474073695,6.00243533255015,39.1878064830526,1187.21371605615,1,1.66265920335774,5,33.4952375734004,32.3035041777847,17.8082984195213,0,51.3035359929217,51.3035359929217,33.2829550501179,"Ideal: pandemic shock only",51.3035359929217,"Random forest",33.1781963444641,18.0205809428039,18.1253396484576,17.8082984195213,0,0.212282523282582,0.317041228936354,33.4952375734004
765,2020,"North East",10428,9.25227830945928,85.6046539156907,25.3694477431049,93.7093372346382,4.54019783459592,32.2840032411665,819.027333165005,0,0.171821414389516,5,27.7616264646244,27.1138048768554,10.7831677783587,0,38.5447942429832,38.5447942429832,27.771774887572,"Ideal: pandemic shock only",38.5447942429832,"Random forest",28.0564830493477,10.7730193554111,10.4883111936355,10.7831677783587,0,-0.0101484229476227,-0.294856584723277,27.7616264646244
766,2020,"South and Islands",4959,8.50890658529779,72.4014912773241,20.8842892153322,67.7892402484082,4.21640348395137,26.3043458460446,549.347566268917,0,-0.502724455898691,5,23.7972287027786,22.4214384368912,1.87122432264519,3,25.6684530254238,28.6684530254238,22.9149638622827,"Ideal: pandemic shock only",25.6684530254238,"Random forest",23.5686107984154,2.75348916314112,2.0998422270084,1.87122432264519,0,0.882264840495925,0.228617904363209,23.7972287027786
767,2020,"Center",2810,7.94111624809157,63.061327265704,24.719324652168,140.337148610867,4.94404773189554,26.1787394000328,647.120758213914,0,-0.958063329812528,5,26.7274317211326,24.6741835320759,5.28428576947631,1,32.0117174906089,33.0117174906089,25.6419201943386,"Ideal: pandemic shock only",32.0117174906089,"Random forest",25.8738372077886,6.36979729627023,6.1378802828203,5.28428576947631,0,1.08551152679392,0.853594513343987,26.7274317211326
768,2020,"North West",2207,7.69953141202405,59.2827839647451,23.8687049053961,373.392207704871,5.92262936239729,20.2191059028514,482.603872246112,0,-0.0334353261050242,5,28.2939446116279,28.2767107968354,15.7735432525287,0,44.0674878641566,44.0674878641566,27.4018748927833,"Ideal: pandemic shock only",44.0674878641566,"Random forest",27.7501031525687,16.6656129713733,16.3173847115879,15.7735432525287,0,0.892069718844594,0.543841459059189,28.2939446116279
769,2020,"South and Islands",1866,7.53130329973007,56.720529392525,22.0367821054432,72.507741067883,4.28369332951087,25.369580665114,559.063921223581,1,-1.50217943808145,5,23.9806712598217,25.0214555681986,1.93256497789226,3,25.913236237714,28.913236237714,23.2897871280539,"Ideal: pandemic shock only",25.913236237714,"Random forest",24.9295504809712,2.62344910966001,0.983685756742709,1.93256497789226,0,0.69088413176775,-0.948879221149549,23.9806712598217
770,2020,"North West",7325,8.89899345009616,79.1920844248543,20.6619439246155,65.8557902157989,4.18746735470783,25.463782318058,526.131242364329,0,0.649199324678758,5,27.2415559183385,26.102386442794,15.7879268937073,0,43.0294828120458,43.0294828120458,26.5922221988004,"Ideal: pandemic shock only",43.0294828120458,"Random forest",26.5926239681783,16.4372606132454,16.4368588438675,15.7879268937073,0,0.649333719538124,0.648931950160204,27.2415559183385
771,2020,"South and Islands",715,6.57297023776825,43.2039377465872,21.2270303727638,360.594855915905,5.88775504532056,28.1666091320488,597.893467543768,0,-0.723052163061061,5,25.8237712666881,25.0627617181106,2.03928427998297,3,27.8630555466711,30.8630555466711,24.7923038078162,"Ideal: pandemic shock only",27.8630555466711,"Random forest",24.9763525921763,3.07075173885481,2.88670295449478,2.03928427998297,0,1.03146745887184,0.847418674511809,25.8237712666881
772,2020,"Center",13258,9.49237251156334,90.1051358982833,31.0075388591415,101.249399008642,4.61758677025191,22.854566123791,708.663847192269,1,1.0268641325738,5,32.2132013242414,32.0332843393173,5.74329720290647,1,37.9564985271479,38.9564985271479,30.8991990218492,"Ideal: pandemic shock only",37.9564985271479,"Random forest",31.4134010592628,7.05729950529867,6.5430974678851,5.74329720290647,0,1.3140023023922,0.799800264978635,32.2132013242414
773,2020,"South and Islands",3675,8.20928928718205,67.392430600642,26.497484357789,138.551774669311,4.93124408009965,26.500768154167,702.203689634433,1,0.448320236229028,5,28.2454579408335,28.0223220268423,2.50242534988401,3,30.7478832907175,33.7478832907175,27.2732997388593,"Ideal: pandemic shock only",30.7478832907175,"Random forest",27.7573069100061,3.47458355185817,2.99057638071143,2.50242534988401,0,0.972158201974158,0.488151030827415,28.2454579408335
774,2020,"North East",4670,8.44899515466924,71.3855191236244,27.5299059296492,638.661605565946,6.45937474535209,31.080549994747,855.644617597143,0,1.36784709501673,5,32.064056829602,30.5423216754158,10.9365764516292,0,43.0006332812313,43.0006332812313,30.9374036773873,"Ideal: pandemic shock only",43.0006332812313,"Random forest",30.9281641496238,12.063229603844,12.0724691316075,10.9365764516292,0,1.12665315221475,1.13589267997824,32.064056829602
775,2020,"North East",2348,7.76125562172841,60.2370888258108,24.7491499987835,176.341052180126,5.17241991641054,27.9237034509373,691.087925228796,0,-0.786199334231036,5,27.4295804469496,25.648251129731,10.4097140411673,0,37.8392944881169,37.8392944881169,26.6718544367295,"Ideal: pandemic shock only",37.8392944881169,"Random forest",26.7603222386813,11.1674400513874,11.0789722494356,10.4097140411673,0,0.757726010220052,0.669258208268291,27.4295804469496
776,2020,"Center",3300,8.10157911247786,65.6355841157375,24.8967404598977,115.371152551969,4.74815434493843,23.9311816185747,595.808417656328,0,0.523157808379569,5,27.8561937200735,27.5678750938692,5.14647246362451,1,33.002666183698,34.002666183698,27.1235008986986,"Ideal: pandemic shock only",33.002666183698,"Random forest",26.7284447220985,5.87916528499944,6.27422146159953,5.14647246362451,0,0.732692821374932,1.12774899797502,27.8561937200735
777,2020,"Center",1313,7.18035679056505,51.5575236398136,16.1864992062681,210.90455319178,5.35140567659156,22.2217277429276,359.691978472803,0,-1.34797738717584,5,22.3236907933276,21.6701873496493,4.06868415442995,1,26.3923749477575,27.3923749477575,21.7205262730962,"Ideal: pandemic shock only",26.3923749477575,"Random forest",22.4310698134981,4.67184867466138,3.96130513425947,4.06868415442995,0,0.60316452023143,-0.107379020170481,22.3236907933276
778,2020,"Center",876,6.77526657204532,45.9042371222747,23.0341489913654,53.2068878719069,3.97418785924336,23.3725220718559,538.366155707104,0,-0.248048447483347,5,26.496621116103,24.981387209853,4.90248123381563,1,31.3991023499186,32.3991023499186,25.4415004552738,"Ideal: pandemic shock only",31.3991023499186,"Random forest",25.1285138491696,5.95760189464485,6.27058850074906,4.90248123381563,0,1.05512066082922,1.36810726693342,26.496621116103
779,2020,"North East",3272,8.09325686987248,65.5008067617381,33.889402400401,222.321130959368,5.40412287250015,23.8932671040902,809.728543550777,1,0.071240996350188,5,31.0731590247199,31.8854161421127,11.133011261066,0,42.2061702857859,42.2061702857859,31.7372409335433,"Ideal: pandemic shock only",42.2061702857859,"Random forest",31.6094285326008,10.4689293522426,10.5967417531851,11.133011261066,0,-0.664081908823341,-0.536269507880849,31.0731590247199
780,2020,"South and Islands",2849,7.95464276134958,63.2763414606913,24.1229458689613,142.087643441188,4.95644407453946,20.1890691395705,487.019821998576,0,-0.116913293278337,5,26.2105758498597,26.2388657837778,1.79940718509121,3,28.0099830349509,31.0099830349509,25.502215408108,"Ideal: pandemic shock only",28.0099830349509,"Random forest",25.8413928283066,2.50776762684288,2.16859020664431,1.79940718509121,0,0.708360441751668,0.369183021553098,26.2105758498597
781,2020,"Center",1249,7.12983980098854,50.8346155877604,20.3096286563319,60.338614468685,4.0999722713971,25.0324559851216,508.399885413794,1,0.769779267498416,5,26.2942524741451,25.6928037978926,4.71897937089056,1,31.0132318450357,32.0132318450357,25.7324308116773,"Ideal: pandemic shock only",31.0132318450357,"Random forest",25.5568937231851,5.28080103335838,5.45633812185055,4.71897937089056,0,0.561821662467822,0.737358750959992,26.2942524741451
782,2020,"Center",834,6.7265230238661,45.2461119906007,27.9422384324327,199.576910110571,5.29619967637706,26.8586779098919,750.491582138112,0,-0.90469793334856,5,27.0008849912575,27.9576073459165,5.68640198099556,1,32.6872869722531,33.6872869722531,27.0316181769594,"Ideal: pandemic shock only",32.6872869722531,"Random forest",28.0506388461054,5.65566879529364,4.63664812614772,5.68640198099556,0,-0.0307331857019184,-1.04975385484784,27.0008849912575
783,2020,"South and Islands",8892,9.09291869098108,82.6811703207931,20.8921860347294,675.011898848016,6.51473031864015,22.4652001255007,469.347140329389,1,0.845834918973304,5,27.2241435904548,25.2635817045459,1.60335277234082,3,28.8274963627956,31.8274963627956,25.7598835330906,"Ideal: pandemic shock only",28.8274963627956,"Random forest",25.9122915176868,3.06761282970499,2.9152048451088,1.60335277234082,0,1.46426005736417,1.31185207276798,27.2241435904548
784,2020,"North West",7199,8.88176588523941,78.8857652402026,22.8110509944647,350.412951753833,5.85911232114692,28.630472851859,653.091176219393,0,1.22005205931433,5,28.59968605635,27.7749915684604,16.2459970087568,0,44.8456830651068,44.8456830651068,28.4427838887185,"Ideal: pandemic shock only",44.8456830651068,"Random forest",28.3123098814605,16.4028991763883,16.5333731836463,16.2459970087568,0,0.156902167631475,0.287376174889481,28.59968605635
785,2020,"North East",6148,8.72391862689084,76.1067562086129,17.8917406184175,195.375210870101,5.2749218680506,22.7975472126764,407.887801465332,0,0.978804490413871,5,25.0763350366749,25.129981166675,9.2965680726488,0,34.3729031093237,34.3729031093237,25.0520978741113,"Ideal: pandemic shock only",34.3729031093237,"Random forest",25.0836162232916,9.32080523521238,9.28928688603204,9.2965680726488,0,0.0242371625635815,-0.00728118661676369,25.0763350366749
786,2020,"South and Islands",1824,7.50897203056,56.3846609557324,24.529344202307,108.207714448871,4.68405266191951,16.8234422520346,412.668005667791,0,0.659030468295578,5,26.3018242986305,25.7700151895732,1.60851711963172,3,27.9103414182622,30.9103414182622,25.8977662711718,"Ideal: pandemic shock only",27.9103414182622,"Random forest",25.7703520119052,2.01257514709041,2.13998940635701,1.60851711963172,0,0.404058027458683,0.531472286725291,26.3018242986305
787,2020,"South and Islands",8360,9.031208961738,81.5627353105768,22.4603594700025,112.276334000485,4.7209631004484,26.6459099433363,598.476715732645,1,1.11817442311321,5,29.4940455958256,26.9844487395152,2.06850153746934,3,31.5625471332949,34.5625471332949,26.4747205005006,"Ideal: pandemic shock only",31.5625471332949,"Random forest",27.1891642197468,5.08782663279436,4.37338291354812,2.06850153746934,0,3.01932509532502,2.30488137607878,29.4940455958256
788,2020,"South and Islands",1042,6.94928896084724,48.2926170613533,22.4736278325799,239.951466362618,5.48043667940297,17.9792605788239,404.059210953463,0,2.08688855157982,5,28.2129624644583,26.9227054360579,1.46329560183699,3,29.6762580662953,32.6762580662953,27.0152323004677,"Ideal: pandemic shock only",29.6762580662953,"Random forest",26.9918841391638,2.66102576582757,2.68437392713146,1.46329560183699,0,1.19773016399058,1.22107832529447,28.2129624644583
789,2020,"North East",2091,7.64536132042039,58.4515497197802,25.9810267926234,346.970476656372,5.84923969464528,29.4318512032783,764.669714668878,0,0.0996411812435653,5,29.1829051416781,29.0861070778758,10.6507908311536,0,39.8336959728316,39.8336959728316,27.7692390059717,"Ideal: pandemic shock only",39.8336959728316,"Random forest",28.8840778307819,12.06445696686,10.9496181420497,10.6507908311536,0,1.41366613570638,0.298827310896144,29.1829051416781
790,2020,"North East",1400,7.24457174035811,52.4838197011953,26.2313522656041,89.6405772109179,4.49580808812348,28.9375932043042,759.072201060855,0,-0.239309550127693,5,27.4017220392082,29.507878621858,10.6437285732533,0,38.0454506124614,38.0454506124614,27.8243209330353,"Ideal: pandemic shock only",38.0454506124614,"Random forest",29.0129095203085,10.2211296794261,9.03254109215289,10.6437285732533,0,-0.422598893827182,-1.61118748110039,27.4017220392082
791,2020,"North West",8392,9.03498545456024,81.6309621641151,22.6103177580474,999.823520887102,6.90757878429497,25.5883596292733,578.560942125061,1,0.171527940957398,5,30.669795105972,29.5326236425373,16.0109684271699,0,46.6807635331419,46.6807635331419,28.3775288302325,"Ideal: pandemic shock only",46.6807635331419,"Random forest",29.673681487662,18.3032347029094,17.0070820454799,16.0109684271699,0,2.29226627573953,0.996113618310012,30.669795105972
792,2020,"North West",2317,7.74800095732543,60.0315188347157,26.2432117109504,347.640364329085,5.85116850957551,32.0264390877682,840.476621328158,1,0.467339815125135,5,31.608138045479,29.8885311816209,16.8612523240838,0,48.4693903695629,48.4693903695629,30.0148393561039,"Ideal: pandemic shock only",48.4693903695629,"Random forest",30.4661331210187,18.4545510134589,18.0032572485442,16.8612523240838,0,1.59329868937509,1.14200492446034,31.608138045479
793,2020,"North West",4562,8.42559491809219,70.990649723781,24.964874774459,207.317388752009,5.33425089798852,25.8976607742582,646.531858180775,0,-1.02669587787141,5,26.523759962046,26.7266704235689,16.2916207791241,0,42.81538074117,42.81538074117,27.1652907040182,"Ideal: pandemic shock only",42.81538074117,"Random forest",27.8133975104161,15.6500900371518,15.001983230754,16.2916207791241,0,-0.641530741972254,-1.28963754837015,26.523759962046
794,2020,"North East",3018,8.01238456817985,64.1983064684067,21.4049484942458,142.891722603677,4.9620871588612,23.888318436229,511.328225741624,1,-0.742554982772216,5,26.5099320390976,27.1903162754756,9.7593749246386,0,36.2693069637362,36.2693069637362,26.1254818347091,"Ideal: pandemic shock only",36.2693069637362,"Random forest",26.7665845171719,10.1438251290271,9.50272244656428,9.7593749246386,0,0.384450204388465,-0.256652478074315,26.5099320390976
795,2020,"North East",600,5.8731757075524,34.4941928917836,22.2817106082087,196.805806097426,5.28221748671053,28.9363800320348,644.752045922949,0,-0.287219299287345,5,27.1967966324723,26.7008737944993,10.2091830688809,0,37.4059797013532,37.4059797013532,26.6501179281499,"Ideal: pandemic shock only",37.4059797013532,"Random forest",27.0539998035192,10.7558617732033,10.3519798978341,10.2091830688809,0,0.546678704322384,0.142796828953143,27.1967966324723
796,2020,"Center",2100,7.64982209407751,58.5197780710365,20.2929746484587,59.0155489371979,4.07780095049325,24.8034417120072,503.335613856287,1,-2.00116654413653,5,23.9618241299681,23.3219262562739,4.7011164309065,1,28.6629405608746,29.6629405608746,22.3098487363025,"Ideal: pandemic shock only",28.6629405608746,"Random forest",23.7175879530047,6.35309182457216,4.94535260786994,4.7011164309065,0,1.65197539366566,0.244236176963439,23.9618241299681
797,2020,"North East",11084,9.31328086646449,86.7372004976536,22.1614630141046,83.7189001060036,4.42746475972279,26.7665978232904,593.186967674264,0,-1.7153620728849,5,24.9905192829123,26.7241938058536,10.0440710789174,0,35.0345903618297,35.0345903618297,24.2771351204617,"Ideal: pandemic shock only",35.0345903618297,"Random forest",26.7019516987753,10.757455241368,8.33263866305439,10.0440710789174,0,0.713384162450605,-1.71143241586298,24.9905192829123
798,2020,"Center",4617,8.43747727139865,71.1910227053687,23.7768492955003,204.08341384547,5.31852880167027,28.0756297795377,667.550018144328,1,-0.39427038639342,5,28.961044729203,26.4122096942347,5.31339580680821,1,34.2744405360112,35.2744405360112,26.7280340179919,"Ideal: pandemic shock only",34.2744405360112,"Random forest",27.131875910938,7.54640651801924,7.14256462507321,5.31339580680821,0,2.23301071121103,1.829168818265,28.961044729203
